creturn_dates,creturn_value
2004-07-23,0.7759329754129158
2004-07-26,0.7730895975238461
2004-07-27,0.7787016597471561
2004-07-28,0.7879900628836768
2004-07-29,0.7820698205139589
2004-07-30,0.7911834574387555
2004-08-02,0.7713802984501881
2004-08-03,0.7709874668094341
2004-08-04,0.757705046469099
2004-08-05,0.7691094814474101
2004-08-06,0.7722251456795646
2004-08-09,0.7710935434052352
2004-08-10,0.7713678529151831
2004-08-11,0.7706806028959208
2004-08-12,0.7672448147561914
2004-08-13,0.7684318774156703
2004-08-16,0.7691556614200943
2004-08-17,0.760511288008895
2004-08-18,0.7497468638498004
2004-08-19,0.7623151386801068
2004-08-20,0.7636342292153528
2004-08-23,0.7644386869282294
2004-08-26,0.7725382381312823
2004-08-27,0.7692344078945147
2004-08-30,0.7694565779743385
2004-08-31,0.7830698535468275
2004-09-01,0.7846048159381812
2004-09-02,0.7985313542659532
2004-09-03,0.79804733219885
2004-09-06,0.8076096178904538
2004-09-07,0.8113652701205359
2004-09-08,0.815446001523511
2004-09-09,0.8167403922312374
2004-09-10,0.8227457261982575
2004-09-13,0.8353848613015813
2004-09-14,0.8352189181650074
2004-09-15,0.8348522520435813
2004-09-16,0.8366266234460501
2004-09-17,0.8281247393523401
2004-09-20,0.8465158079763034
2004-09-21,0.8521605846605
2004-09-22,0.8584076583001002
2004-09-23,0.8557206313525942
2004-09-24,0.8590514631640741
2004-09-27,0.8555926953048042
2004-09-29,0.8364637197516711
2004-09-30,0.8382218239014422
2004-10-01,0.8501068030766453
2004-10-04,0.8624888696518672
2004-10-05,0.8623024519462482
2004-10-06,0.8620347080324356
2004-10-07,0.8622306125572083
2004-10-08,0.8653989574972603
2004-10-11,0.8664065919938437
2004-10-12,0.8594854861961232
2004-10-13,0.8631623338302943
2004-10-14,0.8443338489868067
2004-10-15,0.8537545778762821
2004-10-18,0.8531969118720508
2004-10-19,0.850504457890855
2004-10-20,0.8523575791516435
2004-10-21,0.8511785507340502
2004-10-22,0.8438978474855122
2004-10-26,0.8343083473426842
2004-10-27,0.8325103486006389
2004-10-28,0.8308456270909799
2004-10-29,0.8176649740962562
2004-11-01,0.8093392526965814
2004-11-02,0.8229760173106883
2004-11-03,0.8315213541845796
2004-11-04,0.829001339139204
2004-11-05,0.8351295060736025
2004-11-08,0.842336156405757
2004-11-09,0.8417684668569377
2004-11-10,0.8415708885507369
2004-11-11,0.8373349816144
2004-11-12,0.8372370739088857
2004-11-15,0.8349093771273336
2004-11-16,0.8302889516801333
2004-11-17,0.8368072477496664
2004-11-18,0.8401812207096073
2004-11-19,0.8369253074528776
2004-11-22,0.8198175152634428
2004-11-23,0.8210039364036029
2004-11-24,0.8314015290752689
2004-11-25,0.8255462162058185
2004-11-26,0.8169463380371442
2004-11-29,0.8164544409708689
2004-11-30,0.8156905953949966
2004-12-01,0.8152477919731053
2004-12-02,0.8230638037924295
2004-12-03,0.8231666329294925
2004-12-06,0.8283617029232052
2004-12-07,0.8317836846146713
2004-12-08,0.8304416449577753
2004-12-09,0.8326327831610726
2004-12-10,0.8370007005902039
2004-12-13,0.8350247896080891
2004-12-14,0.840806357233385
2004-12-15,0.8558572101492069
2004-12-16,0.86103524621716
2004-12-17,0.8675339816378774
2004-12-20,0.8709728493798768
2004-12-21,0.8800281305614346
2004-12-22,0.8842055672355674
2004-12-23,0.8875668105884829
2004-12-24,0.8912380173785072
2004-12-27,0.889124571221713
2004-12-28,0.8893675940481632
2004-12-29,0.8992747059083339
2004-12-30,0.8994084246602008
2004-12-31,0.8941643638220723
2005-01-03,0.8931015750811487
2005-01-04,0.8781250717539599
2005-01-05,0.869943761259562
2005-01-06,0.8702043506852826
2005-01-07,0.8630421604109191
2005-01-10,0.8629361909577502
2005-01-11,0.8651975036504405
2005-01-12,0.8535616622044265
2005-01-13,0.8596961599762157
2005-01-14,0.8691153341788983
2005-01-17,0.8737544784635967
2005-01-18,0.8738089530155281
2005-01-19,0.8716835920405033
2005-01-20,0.8699692742325005
2005-01-21,0.8695503348428782
2005-01-24,0.8576705127331667
2005-01-25,0.8539735141903221
2005-01-26,0.8607016146827048
2005-01-27,0.8599931580188811
2005-01-28,0.8644403222562075
2005-01-31,0.874087968358832
2005-02-01,0.8715773663983428
2005-02-02,0.8747152923108492
2005-02-03,0.8804511190801132
2005-02-14,0.8871033472559862
2005-02-15,0.8861219737234197
2005-02-16,0.8965227109414148
2005-02-17,0.8904218238757988
2005-02-18,0.9021970676566836
2005-02-21,0.9158225385825272
2005-02-22,0.9077230780994685
2005-02-23,0.9134496696382597
2005-02-24,0.9158923328398892
2005-02-25,0.922598933073262
2005-03-01,0.9211868290585833
2005-03-02,0.9164525340224492
2005-03-03,0.9196064594120078
2005-03-04,0.9190586036087167
2005-03-07,0.9312035579398582
2005-03-08,0.9183116581598914
2005-03-09,0.9224366293394476
2005-03-10,0.9150484100806723
2005-03-11,0.9122433132254609
2005-03-14,0.9066142073308953
2005-03-15,0.8922062253743053
2005-03-16,0.894036202321686
2005-03-17,0.8948871310252975
2005-03-18,0.8971485161467587
2005-03-21,0.9029173917686515
2005-03-22,0.8959461109887736
2005-03-23,0.8974436097417963
2005-03-24,0.892463609936077
2005-03-25,0.9016230957366913
2005-03-28,0.8988832835087484
2005-03-29,0.8852980738263878
2005-03-30,0.8857611411503518
2005-03-31,0.8860635323520005
2005-04-01,0.8768112049938789
2005-04-04,0.8742202823729948
2005-04-06,0.8706810323050163
2005-04-07,0.8679525801971723
2005-04-08,0.8767871475196163
2005-04-11,0.8731850291582839
2005-04-12,0.8727144396098404
2005-04-13,0.8770035279469062
2005-04-14,0.8808603344547555
2005-04-15,0.8747126181657374
2005-04-18,0.8498934727435662
2005-04-19,0.8589568303378964
2005-04-20,0.8491215082023098
2005-04-21,0.8535512278022998
2005-04-22,0.8552507197576501
2005-04-25,0.857602972482701
2005-04-26,0.8630433971498391
2005-04-27,0.8608274931715092
2005-04-28,0.8698079989551848
2005-04-29,0.8693145693941178
2005-05-03,0.8633807830652146
2005-05-04,0.8509639149363658
2005-05-05,0.8717651968327337
2005-05-06,0.8665553731033311
2005-05-09,0.8680106906751606
2005-05-10,0.8646158761697814
2005-05-11,0.8644879688534224
2005-05-12,0.8657385839610072
2005-05-13,0.8661988932802678
2005-05-16,0.8570893569145505
2005-05-17,0.8488178856723204
2005-05-18,0.85119533427899
2005-05-19,0.8614247255905133
2005-05-20,0.8751748853949153
2005-05-23,0.8709198509387591
2005-05-24,0.87208008518936
2005-05-25,0.8675943566288538
2005-05-26,0.8740057093629212
2005-05-27,0.8793970605617981
2005-05-30,0.8767953497827399
2005-05-31,0.8870755734731361
2005-06-01,0.9018074182661951
2005-06-02,0.905781817218456
2005-06-03,0.9071019478609507
2005-06-06,0.9141994929974712
2005-06-07,0.9098325059312474
2005-06-08,0.9209680244923857
2005-06-09,0.9168025876145695
2005-06-10,0.921963430430813
2005-06-13,0.9295396795238376
2005-06-14,0.9289782890206788
2005-06-15,0.9371223067405148
2005-06-16,0.9445774252035238
2005-06-17,0.9427766458276948
2005-06-20,0.9439992527959431
2005-06-21,0.9479220025074865
2005-06-22,0.9554928944577108
2005-06-23,0.9605479668741044
2005-06-24,0.9617353421919865
2005-06-27,0.9652534810912915
2005-06-28,0.9715516789778884
2005-06-29,0.9637241976830079
2005-06-30,0.9610602192704897
2005-07-01,0.9575753383965561
2005-07-04,0.9676333992892109
2005-07-05,0.9760545861176492
2005-07-06,0.9798688471582618
2005-07-07,0.9749239941671494
2005-07-08,0.9797407856271599
2005-07-11,0.9953028763732822
2005-07-12,1.0013505197995298
2005-07-13,1.0156155372916216
2005-07-14,1.0340855970604226
2005-07-15,1.0386493605870077
2005-07-19,1.0530606871375316
2005-07-20,1.04947310301933
2005-07-21,1.0416063891769112
2005-07-22,1.0332770416103343
2005-07-25,1.040254699468778
2005-07-26,1.0419339221101878
2005-07-27,1.0388333053527077
2005-07-28,1.0584039563549505
2005-07-29,1.0445267538511234
2005-08-01,1.0384584243161228
2005-08-02,1.0175466572263572
2005-08-03,1.0365996720895279
2005-08-04,1.0420267202004379
2005-08-08,1.0431023208811623
2005-08-09,1.051706146601397
2005-08-10,1.0536653118457808
2005-08-11,1.0525717334778881
2005-08-12,1.03871858804951
2005-08-15,1.0154727091211933
2005-08-16,1.0151158132016809
2005-08-17,1.025935645127356
2005-08-18,1.0245295808912598
2005-08-19,1.0155639285347926
2005-08-22,1.0170551053690045
2005-08-23,1.0152774620656106
2005-08-24,1.0021689161062837
2005-08-25,1.0053435604862195
2005-08-26,1.0079852652121815
2005-08-29,0.9936224708360307
2005-08-30,0.9797668653039951
2005-08-31,0.9651513904676581
2005-09-02,0.9828578629357043
2005-09-05,0.9847226306275175
2005-09-06,0.9929359776200233
2005-09-07,0.992213111898205
2005-09-08,0.9905956606592324
2005-09-09,0.9907366041310017
2005-09-12,0.99340613595458
2005-09-13,0.9891353906035748
2005-09-14,0.9836013512799224
2005-09-15,0.9781142589607842
2005-09-16,0.9714265899894079
2005-09-19,0.967810031418355
2005-09-20,0.9809697583928195
2005-09-21,0.9756160893783783
2005-09-22,0.9695394473027734
2005-09-23,0.9609963001591937
2005-09-26,0.9595900327644027
2005-09-27,0.9608721370213318
2005-09-28,0.9627691109196722
2005-09-29,0.9716001696080132
2005-09-30,0.979402147519519
2005-10-03,0.9840244952914277
2005-10-04,0.9920610393747247
2005-10-05,0.9953493492135156
2005-10-06,0.9897810762345015
2005-10-07,0.9838011574437996
2005-10-11,0.9755862185728077
2005-10-12,0.9579519332802156
2005-10-13,0.951660562815486
2005-10-14,0.9588013177728685
2005-10-17,0.9206037987074758
2005-10-18,0.9237119735126698
2005-10-19,0.8986451216420965
2005-10-20,0.9087392343201847
2005-10-21,0.9155348793470406
2005-10-24,0.9146185024603959
2005-10-25,0.9112685262634287
2005-10-26,0.8855645464199584
2005-10-27,0.8757761523192019
2005-10-28,0.8735829500717357
2005-10-31,0.9024077857658721
2005-11-01,0.8983311536879799
2005-11-02,0.9041790369946163
2005-11-03,0.9029264345791056
2005-11-04,0.9057051496889007
2005-11-07,0.895766410799395
2005-11-08,0.8930084432825988
2005-11-09,0.8990288883701196
2005-11-10,0.8981948812399734
2005-11-11,0.9021853385685481
2005-11-14,0.9115005360739799
2005-11-15,0.901011068023843
2005-11-16,0.9059576645531263
2005-11-17,0.9083409430806945
2005-11-18,0.916014650876593
2005-11-21,0.9135996646553318
2005-11-22,0.9143875681466314
2005-11-23,0.923790035503378
2005-11-24,0.9270235281338595
2005-11-25,0.9301247570788722
2005-11-28,0.9389170873447069
2005-11-29,0.9383728142612365
2005-11-30,0.942553505880636
2005-12-01,0.9341349041136622
2005-12-02,0.936669338123458
2005-12-05,0.9606602445019418
2005-12-06,0.9625813066198703
2005-12-07,0.9622627069265973
2005-12-08,0.9599523097682598
2005-12-09,0.9743437602302205
2005-12-12,0.9783860881795144
2005-12-13,0.9748419958801023
2005-12-14,0.971394578535156
2005-12-15,0.9849624937295334
2005-12-16,0.9961886125904632
2005-12-19,0.9986354524449685
2005-12-20,0.9986188495558792
2005-12-21,1.0080860572186554
2005-12-22,1.0092816239624702
2005-12-23,1.0204648871645439
2005-12-26,1.0199672958886146
2005-12-27,1.0145605270808702
2005-12-28,1.0215361099610303
2005-12-29,1.028976310975358
2005-12-30,1.0418209996237118
2006-01-02,1.0294195481978696
2006-01-03,1.051253807433882
2006-01-04,1.0607906650034955
2006-01-05,1.0789986548574386
2006-01-06,1.0740822001265846
2006-01-09,1.078106466155341
2006-01-10,1.0889322036994276
2006-01-11,1.0905559268855554
2006-01-12,1.0698547320812042
2006-01-13,1.0606885643449342
2006-01-16,1.0712343233075092
2006-01-17,1.072449181153626
2006-01-18,1.0463812597245086
2006-01-19,1.0429915151815181
2006-01-20,1.0346122699906632
2006-01-23,0.999184897631266
2006-01-24,1.0163827547330107
2006-01-25,1.0249755057352867
2006-02-03,1.0332626668560032
2006-02-06,1.046918532505702
2006-02-07,1.0521455138310174
2006-02-08,1.0405452412111358
2006-02-09,1.037579443771222
2006-02-10,1.028929362309914
2006-02-13,1.0246637423966658
2006-02-14,1.0339829824169666
2006-02-15,1.041840197256471
2006-02-16,1.054572922353697
2006-02-17,1.05265298717727
2006-02-20,1.0442649071334544
2006-02-21,1.034488845522523
2006-02-22,1.0145031541347134
2006-02-23,1.0038066916234483
2006-02-24,1.0165172927404933
2006-02-27,1.01762907004254
2006-03-01,1.0315979409499754
2006-03-02,1.0362302789007676
2006-03-03,1.0253905646566477
2006-03-06,1.0316082438927343
2006-03-07,1.0223212327318703
2006-03-08,1.019656104927693
2006-03-09,1.0169958967459498
2006-03-10,1.0197505418530797
2006-03-13,1.0317369733825135
2006-03-14,1.0277292687849526
2006-03-15,1.0359920429445122
2006-03-16,1.0357175115976793
2006-03-17,1.0405887056928789
2006-03-20,1.0476571535723793
2006-03-21,1.0377862938328504
2006-03-22,1.0390355598460805
2006-03-23,1.0293786396731024
2006-03-24,1.024704777757521
2006-03-27,1.0351007668145755
2006-03-28,1.046142581550548
2006-03-29,1.0526629329232073
2006-03-30,1.0593157050362445
2006-03-31,1.0750030966824076
2006-04-03,1.0750219786933017
2006-04-04,1.0757052559251103
2006-04-06,1.0977792707069778
2006-04-07,1.1075944008365184
2006-04-10,1.1078233239034667
2006-04-11,1.1147110135735443
2006-04-12,1.1303499745301184
2006-04-13,1.138909649279486
2006-04-14,1.1499948309305499
2006-04-17,1.1575586226493881
2006-04-18,1.1604767015809019
2006-04-19,1.1705473754987277
2006-04-20,1.1724132292123937
2006-04-21,1.166297978786007
2006-04-24,1.1687632802327577
2006-04-25,1.1600438705222846
2006-04-26,1.181498136803928
2006-04-27,1.1701812243043037
2006-04-28,1.1788957405607765
2006-05-02,1.1851380581073947
2006-05-03,1.200479489717975
2006-05-04,1.2119115754618324
2006-05-05,1.2129231605873536
2006-05-08,1.2252682231234604
2006-05-09,1.2206425087233903
2006-05-10,1.2230197623189019
2006-05-11,1.2336975039824898
2006-05-12,1.2406383121565037
2006-05-15,1.2468664902524715
2006-05-16,1.2322640397154363
2006-05-17,1.2218405654302753
2006-05-18,1.2256518494883186
2006-05-19,1.232083536358374
2006-05-22,1.2177850212738006
2006-05-23,1.200552425297599
2006-05-24,1.1993606791427198
2006-05-25,1.2044023441716747
2006-05-26,1.2003499452450141
2006-05-29,1.19709606943951
2006-05-30,1.189928392982678
2006-06-01,1.1871076308619402
2006-06-02,1.1910692267271132
2006-06-05,1.1509105487672622
2006-06-06,1.143686229398692
2006-06-07,1.1246317792863991
2006-06-08,1.0726537304381445
2006-06-09,1.0844279039852782
2006-06-12,1.0839924182747493
2006-06-13,1.0782006268137347
2006-06-14,1.0958633399186466
2006-06-15,1.0877853010641716
2006-06-16,1.1046220767731034
2006-06-19,1.100615731606205
2006-06-20,1.0710743844298143
2006-06-21,1.0465502594127338
2006-06-22,1.0726186505610475
2006-06-23,1.0746137202907209
2006-06-26,1.0911674007245709
2006-06-27,1.0974698579697033
2006-06-28,1.1017209744888619
2006-06-29,1.1114187238530011
2006-06-30,1.1272167466729852
2006-07-03,1.1234163261840302
2006-07-04,1.125754390348843
2006-07-05,1.1236961643991357
2006-07-06,1.1299580987343023
2006-07-07,1.12189681395455
2006-07-10,1.1257519447953626
2006-07-11,1.122627028261543
2006-07-12,1.1221389400748738
2006-07-13,1.117187353801766
2006-07-14,1.1014320284393107
2006-07-17,1.0630269812043687
2006-07-18,1.0751442108066416
2006-07-19,1.0743475496515849
2006-07-20,1.0929849386864394
2006-07-21,1.0908977819662284
2006-07-24,1.0901175034051505
2006-07-25,1.0977900719359508
2006-07-26,1.0978677748050822
2006-07-27,1.1077003048963039
2006-07-28,1.1155479179627033
2006-07-31,1.1143819736148404
2006-08-01,1.1098233633454344
2006-08-02,1.1132461116460803
2006-08-03,1.1147574968002916
2006-08-04,1.1133293519736882
2006-08-07,1.108233750940188
2006-08-08,1.1165905911801681
2006-08-09,1.120495037528956
2006-08-10,1.1213272685514273
2006-08-11,1.1173069364874906
2006-08-14,1.122588900978536
2006-08-15,1.1273602708704347
2006-08-16,1.14361817895655
2006-08-17,1.1470331245973473
2006-08-18,1.145048121599893
2006-08-21,1.1029214857485055
2006-08-22,1.11774644229164
2006-08-23,1.1164828497552313
2006-08-24,1.1222204653725156
2006-08-25,1.1226001949075344
2006-08-28,1.1099033842677732
2006-08-29,1.1159847080691794
2006-08-30,1.1291765584752556
2006-08-31,1.1316783164903645
2006-09-01,1.1276977790451863
2006-09-04,1.1441431901783146
2006-09-05,1.1425277898198196
2006-09-06,1.1340847717604106
2006-09-07,1.1389833027020817
2006-09-08,1.145862416603494
2006-09-11,1.1495087047572465
2006-09-12,1.1340691879865623
2006-09-13,1.1284460710411854
2006-09-14,1.1071348313714164
2006-09-15,1.1201832978104678
2006-09-18,1.1538850101904423
2006-09-19,1.1610291123272698
2006-09-20,1.163876774691151
2006-09-21,1.168578580487143
2006-09-22,1.1783242915362888
2006-09-25,1.187997080499965
2006-09-26,1.189694237005662
2006-09-27,1.197636099253769
2006-09-28,1.1883203092794403
2006-09-29,1.194619605758542
2006-10-02,1.1995430479214095
2006-10-03,1.2027708576172491
2006-10-04,1.2006534332502972
2006-10-05,1.2102854661278375
2006-10-11,1.2230030200891868
2006-10-12,1.2204265225075284
2006-10-13,1.236549929058234
2006-10-14,1.2535534350684656
2006-10-16,1.2633655186122608
2006-10-17,1.2633680612751164
2006-10-18,1.2615108121786436
2006-10-19,1.2721143131362944
2006-10-20,1.2802896693381118
2006-10-23,1.2867682598533001
2006-10-24,1.2873475684684486
2006-10-25,1.2801384187283096
2006-10-26,1.2827335619479343
2006-10-27,1.2755216095772912
2006-10-30,1.279271146760756
2006-10-31,1.283026812938742
2006-11-01,1.2859144778976863
2006-11-02,1.293496094915938
2006-11-03,1.3060235930587287
2006-11-06,1.301333086469116
2006-11-07,1.3166963429259355
2006-11-08,1.3228402977061615
2006-11-09,1.3088641716171838
2006-11-10,1.3086673619544986
2006-11-13,1.3160240048414507
2006-11-14,1.3304971429405754
2006-11-15,1.333732901918348
2006-11-16,1.3382859969234218
2006-11-17,1.3409811265296088
2006-11-20,1.3411437657218372
2006-11-21,1.3501144989932323
2006-11-22,1.3618407888355462
2006-11-23,1.3662828571409837
2006-11-24,1.3842667691664825
2006-11-27,1.3923468206018184
2006-11-28,1.3859917343611932
2006-11-29,1.392169385194361
2006-11-30,1.410317242285778
2006-12-01,1.4152407600085741
2006-12-04,1.4553113745833988
2006-12-05,1.427171360527368
2006-12-06,1.4451293663271965
2006-12-07,1.4553034182227143
2006-12-08,1.46530521952913
2006-12-11,1.477007662001464
2006-12-12,1.455232194288801
2006-12-13,1.427224933579985
2006-12-14,1.4325019209294927
2006-12-15,1.4528904865550565
2006-12-18,1.4793786446069834
2006-12-19,1.4808365082129964
2006-12-20,1.504172408346207
2006-12-21,1.4889849858886528
2006-12-22,1.496507663425754
2006-12-25,1.5143939197463752
2006-12-26,1.5383984636782169
2006-12-27,1.5414222195065614
2006-12-28,1.5346253246658668
2006-12-29,1.560166681383466
2007-01-02,1.5751310014722726
2007-01-03,1.5686766151602023
2007-01-04,1.5696864109694793
2007-01-05,1.567395839972339
2007-01-08,1.5669805417466542
2007-01-09,1.5764281697041456
2007-01-10,1.5665899665443297
2007-01-11,1.5274858250611971
2007-01-12,1.551658799278653
2007-01-15,1.5503463518159237
2007-01-16,1.5477518963845407
2007-01-17,1.559582464474825
2007-01-18,1.5732946763971856
2007-01-19,1.5776174992908434
2007-01-22,1.5902664291127435
2007-01-23,1.5969775313349677
2007-01-24,1.6038158643250326
2007-01-25,1.5958442701513516
2007-01-26,1.592693450694155
2007-01-29,1.5764981383806547
2007-01-30,1.568156799524512
2007-01-31,1.5537261991062978
2007-02-01,1.5416640763352514
2007-02-02,1.5503697419342957
2007-02-05,1.5573666435832907
2007-02-06,1.5701939084140282
2007-02-07,1.563813685369854
2007-02-08,1.563070074366066
2007-02-09,1.5746712561162262
2007-02-12,1.567475515439293
2007-02-13,1.5713812574748443
2007-02-14,1.5850942894192823
2007-02-26,1.6152718533827233
2007-02-27,1.6180260606613435
2007-03-01,1.5869917798839726
2007-03-02,1.605150073420513
2007-03-03,1.602207815787512
2007-03-05,1.539601379200728
2007-03-06,1.568204332319243
2007-03-07,1.5774729808946168
2007-03-08,1.6018207765200638
2007-03-09,1.6126599705661286
2007-03-12,1.6264800724264932
2007-03-13,1.6413062161841439
2007-03-14,1.6352855228639451
2007-03-15,1.6603970592477404
2007-03-16,1.6621163681895772
2007-03-19,1.6717047683399362
2007-03-20,1.6658428863356447
2007-03-21,1.672527817085279
2007-03-22,1.6743728162757943
2007-03-23,1.6888994938857063
2007-03-26,1.714619792315715
2007-03-27,1.7094158968476256
2007-03-28,1.7187348681080765
2007-03-29,1.7321073463137195
2007-03-30,1.7404833601160163
2007-04-02,1.7449691620726249
2007-04-03,1.7632798299727994
2007-04-04,1.765570982571519
2007-04-09,1.770235344834759
2007-04-10,1.765473827900229
2007-04-11,1.773756143317893
2007-04-12,1.7980972799355974
2007-04-13,1.7950161075109266
2007-04-14,1.816938719458989
2007-04-16,1.8136202486642874
2007-04-17,1.7608321161328178
2007-04-18,1.7801696552135386
2007-04-19,1.7755604524615043
2007-04-20,1.795734401550789
2007-04-23,1.8012464131920582
2007-04-24,1.8103026524561256
2007-04-25,1.8049722404884203
2007-04-26,1.8011256498158381
2007-04-27,1.78273017630053
2007-04-30,1.7418240959179387
2007-05-02,1.7266942488548196
2007-05-03,1.7024417339401976
2007-05-04,1.7361329167222659
2007-05-07,1.754638738574238
2007-05-08,1.7627546003780425
2007-05-09,1.7554834733360125
2007-05-10,1.769785513588071
2007-05-11,1.771506198241017
2007-05-14,1.7658381544585549
2007-05-15,1.7564685431300382
2007-05-16,1.757345301445063
2007-05-17,1.7638798565373663
2007-05-18,1.7677737631417847
2007-05-21,1.7854252505124018
2007-05-22,1.7924750632738187
2007-05-23,1.8042087897164596
2007-05-24,1.8110038160247925
2007-05-25,1.8138731009431008
2007-05-28,1.8147625026339285
2007-05-29,1.8101198881145382
2007-05-30,1.8048606133486
2007-05-31,1.8294512911800593
2007-06-01,1.8345364056332272
2007-06-04,1.8585803588889813
2007-06-05,1.8664238360936907
2007-06-06,1.8573645170494932
2007-06-07,1.8810089653294775
2007-06-08,1.890154130310348
2007-06-11,1.9131398485870064
2007-06-12,1.9355662978492403
2007-06-13,1.9369850481560085
2007-06-14,1.9348745106389411
2007-06-15,1.9363232383041857
2007-06-20,1.9241448436346171
2007-06-21,1.938265616894985
2007-06-22,1.975019425574972
2007-06-23,1.9980309976102844
2007-06-25,2.0176595721782
2007-06-26,2.006707974950308
2007-06-27,2.0209380821200553
2007-06-28,2.042839975073494
2007-06-29,2.049524973348065
2007-07-02,2.0564413433990616
2007-07-03,2.075999868846593
2007-07-04,2.0938745057401107
2007-07-05,2.1309837738899167
2007-07-06,2.1667717941925932
2007-07-09,2.195861141273577
2007-07-10,2.2148749021083574
2007-07-11,2.222582637195369
2007-07-12,2.2704314713052796
2007-07-13,2.29207444810551
2007-07-16,2.315184396513341
2007-07-17,2.3736047116364043
2007-07-18,2.4113092639837435
2007-07-19,2.4097073190471097
2007-07-20,2.4058467812529005
2007-07-23,2.437643629315863
2007-07-24,2.4720121243836997
2007-07-25,2.520155118199428
2007-07-26,2.465926443171583
2007-07-27,2.4158286689671926
2007-07-30,2.4005110556031353
2007-07-31,2.4535004388574575
2007-08-01,2.386402387608418
2007-08-02,2.339414756220537
2007-08-03,2.3550999016937406
2007-08-06,2.3288024892652706
2007-08-07,2.3134944945281397
2007-08-08,2.357602881013468
2007-08-09,2.396006466917613
2007-08-10,2.370091910823231
2007-08-13,2.367224320752309
2007-08-14,2.362369737330713
2007-08-15,2.267536377530074
2007-08-16,2.1400965897419146
2007-08-17,2.0698171914499275
2007-08-20,2.161244816817312
2007-08-21,2.1365561196245846
2007-08-22,2.12347740561675
2007-08-23,2.1810269722560185
2007-08-24,2.1886817669606984
2007-08-27,2.1964892894141177
2007-08-28,2.2043138566476888
2007-08-29,2.2016607237680494
2007-08-30,2.233498821052783
2007-08-31,2.2610243889402173
2007-09-03,2.257900834461652
2007-09-04,2.238455104993343
2007-09-05,2.2362351155894555
2007-09-06,2.244436960223166
2007-09-07,2.2504378196102888
2007-09-10,2.2491405364095796
2007-09-11,2.272050532403788
2007-09-12,2.270168611086819
2007-09-13,2.264725353822937
2007-09-14,2.274738172850337
2007-09-17,2.256035817942095
2007-09-19,2.2195296757713345
2007-09-20,2.207818227629995
2007-09-21,2.244859110935916
2007-09-26,2.2871772155811745
2007-09-27,2.311342263085579
2007-09-28,2.3258604269639616
2007-09-29,2.354462130293204
2007-10-01,2.342908744491272
2007-10-02,2.3380283999475213
2007-10-03,2.3344982665367398
2007-10-04,2.3285144214043543
2007-10-05,2.3279267784635618
2007-10-08,2.3031959705916125
2007-10-09,2.2768940508226203
2007-10-11,2.2706306896765445
2007-10-12,2.238187125082727
2007-10-15,2.2083860447286696
2007-10-16,2.2183249984705067
2007-10-17,2.225276219476627
2007-10-18,2.2354931809408756
2007-10-19,2.224299805811206
2007-10-22,2.1697415689146915
2007-10-23,2.190499303789309
2007-10-24,2.1662882353472206
2007-10-25,2.1698472759759
2007-10-26,2.1751086967963777
2007-10-29,2.1869705372544788
2007-10-30,2.1701859169838107
2007-10-31,2.163800053039716
2007-11-01,2.115180561431318
2007-11-02,2.072861526643973
2007-11-05,2.0638089237434456
2007-11-06,2.0563805534764237
2007-11-07,2.0547715767912043
2007-11-08,1.9539018394080299
2007-11-09,1.941780966170518
2007-11-12,1.8691294886420828
2007-11-13,1.8909398388492242
2007-11-14,1.9500782928895308
2007-11-15,1.9419760481277144
2007-11-16,1.9353390845787295
2007-11-19,1.9347990189137882
2007-11-20,1.9349627147735249
2007-11-21,1.9064310367448218
2007-11-22,1.895024844160516
2007-11-23,1.8540348855342896
2007-11-26,1.8630734739479455
2007-11-27,1.8348641605172318
2007-11-28,1.8156879804687514
2007-11-29,1.8457620996866906
2007-11-30,1.8813140864017615
2007-12-03,1.8844704744501688
2007-12-04,1.897749794823591
2007-12-05,1.895713717684733
2007-12-06,1.8952992331102885
2007-12-07,1.899430090601471
2007-12-10,1.8748513231595638
2007-12-11,1.8800291197623913
2007-12-12,1.8565336175539513
2007-12-13,1.789800877497853
2007-12-14,1.761999187900878
2007-12-17,1.6951991941716273
2007-12-18,1.6726389989112431
2007-12-19,1.724121959980423
2007-12-20,1.678070324838235
2007-12-21,1.6841991282917006
2007-12-24,1.7249572277187748
2007-12-25,1.7401335497698156
2007-12-26,1.7381287562599592
2007-12-27,1.772363563481213
2007-12-28,1.794830631148451
2007-12-31,1.8230571830604456
2008-01-02,1.7881649357843916
2008-01-03,1.7888769435560974
2008-01-04,1.8039600032518128
2008-01-07,1.7525761753014535
2008-01-08,1.7734459789717691
2008-01-09,1.7911976985899316
2008-01-10,1.8019566105588767
2008-01-11,1.7791484091070504
2008-01-14,1.7968797825251315
2008-01-15,1.8157300681400772
2008-01-16,1.782092658157948
2008-01-17,1.741887538108338
2008-01-18,1.7350962294274639
2008-01-21,1.7489636395697967
2008-01-22,1.6605192008839016
2008-01-23,1.645351150326144
2008-01-24,1.653690640370418
2008-01-25,1.685512938912788
2008-01-28,1.6444650777530958
2008-01-29,1.629331435982917
2008-01-30,1.6446677437572816
2008-01-31,1.6500728363675445
2008-02-01,1.6849009248501936
2008-02-12,1.7435662605127535
2008-02-13,1.7813580947091503
2008-02-14,1.7616710545872998
2008-02-15,1.754405284676314
2008-02-18,1.8026510639092623
2008-02-19,1.8254187313916943
2008-02-20,1.8019632452202825
2008-02-21,1.83692647583056
2008-02-22,1.8279193333675927
