,year,month,stock_id,cum_return
2604,2006.0,4.0,3090,0.20646942374368638
2605,2006.0,4.0,3115,-0.13550619249092755
2606,2006.0,4.0,3188,0.07748255742497734
2607,2006.0,4.0,3224,0.06226791383219976
2608,2006.0,4.0,3264,-0.08056728526432844
2609,2006.0,4.0,4114,-0.04735706554768271
2610,2006.0,4.0,4120,0.11081927632841038
2611,2006.0,4.0,4526,0.5792396250661607
2612,2006.0,4.0,4530,0.37847921475295454
2613,2006.0,4.0,4905,0.033618881682107915
2614,2006.0,4.0,4908,-0.0040478274708734
2615,2006.0,4.0,4909,0.09149535716459467
2616,2006.0,4.0,5201,-0.5619336610912113
2617,2006.0,4.0,5213,-0.08373869850257021
2618,2006.0,4.0,5301,0.46382984108333636
2619,2006.0,4.0,5314,-0.09535520543460252
2620,2006.0,4.0,5321,-0.15290759206146487
2621,2006.0,4.0,5348,-0.1497558920907378
2622,2006.0,4.0,5403,-0.00045288183367642176
2623,2006.0,4.0,5471,0.14921801683319913
2624,2006.0,4.0,5529,0.8948749024506137
2625,2006.0,4.0,5530,2.038877659993458
2626,2006.0,4.0,6166,-0.0678222963035503
2627,2006.0,4.0,6168,-0.21094967419633215
2628,2006.0,4.0,6170,-0.07857955096707203
2629,2006.0,4.0,6187,0.19154703393179662
2630,2006.0,4.0,6206,0.18342053187522556
2631,2006.0,4.0,6207,-0.034998222284555514
2632,2006.0,4.0,6208,0.21700812916178425
2633,2006.0,4.0,6226,-0.15950371166808597
2634,2006.0,4.0,6229,0.6198494849415925
2635,2006.0,4.0,6243,0.08449951150847657
2636,2006.0,4.0,6261,0.044114789489380746
2637,2006.0,4.0,6274,0.34472907596317137
2638,2006.0,4.0,8083,0.032266045117366415
2639,2006.0,4.0,8096,0.13456873713106554
2640,2006.0,4.0,9918,0.12866729861823267
2641,2006.0,5.0,1235,0.3368415114561467
2642,2006.0,5.0,1303,0.03434155945353279
2643,2006.0,5.0,1315,0.4459089503767959
2644,2006.0,5.0,1410,-0.08838980480970926
2645,2006.0,5.0,1419,0.0473636631275276
2646,2006.0,5.0,1434,-0.12739185259789265
2647,2006.0,5.0,1436,-0.11428202053715719
2648,2006.0,5.0,1439,0.2965847000098518
2649,2006.0,5.0,1465,-0.05206335504886028
2650,2006.0,5.0,1530,0.08148053307946923
2651,2006.0,5.0,1535,-0.29760985124900885
2652,2006.0,5.0,1536,0.07072645673794398
2653,2006.0,5.0,1609,-0.2840160311249409
2654,2006.0,5.0,1707,0.22274885015847778
2655,2006.0,5.0,1709,-0.08256601071573577
2656,2006.0,5.0,1721,-0.12610233637787382
2657,2006.0,5.0,1742,0.05042127597575963
2658,2006.0,5.0,1808,-0.623674759506511
2659,2006.0,5.0,1903,-0.0676339104354221
2660,2006.0,5.0,2012,-0.1587714239194562
2661,2006.0,5.0,2314,-0.22877648433538866
2662,2006.0,5.0,2354,0.12690681333072718
2663,2006.0,5.0,2355,-0.10794403316723633
2664,2006.0,5.0,2359,0.4905666473696577
2665,2006.0,5.0,2419,-0.18479345928883084
2666,2006.0,5.0,2421,-0.08506890602463091
2667,2006.0,5.0,2428,0.014654542430598383
2668,2006.0,5.0,2460,-0.25564412907757206
2669,2006.0,5.0,2466,-0.2094439185289929
2670,2006.0,5.0,2474,0.05661456202335935
2671,2006.0,5.0,2486,0.4102549430921467
2672,2006.0,5.0,2498,0.05849017241048782
2673,2006.0,5.0,2506,-0.0012231198022152334
2674,2006.0,5.0,2538,1.0957791019085161
2675,2006.0,5.0,2701,-0.6375302134186362
2676,2006.0,5.0,2706,-0.22545731838016003
2677,2006.0,5.0,2801,0.026235340619079395
2678,2006.0,5.0,2881,-0.18608001556055564
2679,2006.0,5.0,2882,-0.1597962306149392
2680,2006.0,5.0,2886,-0.20580654676421717
2681,2006.0,5.0,2892,-0.051981786479202596
2682,2006.0,5.0,2906,0.018436864543959208
2683,2006.0,5.0,2912,-0.1256336046214871
2684,2006.0,5.0,3025,0.0026757923830498243
2685,2006.0,5.0,3034,0.3306674236750051
2686,2006.0,5.0,3042,0.23397291887413152
2687,2006.0,5.0,3043,-0.1454823657820331
2688,2006.0,5.0,3047,-0.0859648352112331
2689,2006.0,5.0,3311,0.009666483047030994
2690,2006.0,5.0,3356,0.005471948842601826
2691,2006.0,5.0,3380,0.05745768003608154
2692,2006.0,5.0,4104,-0.13312774347704182
2693,2006.0,5.0,4205,0.032752595225638226
2694,2006.0,5.0,4419,-0.25455102955548825
2695,2006.0,5.0,4533,0.21833386267075738
2696,2006.0,5.0,4711,0.00449324385508576
2697,2006.0,5.0,5209,0.18020415142717439
2698,2006.0,5.0,5312,-0.08876348344285889
2699,2006.0,5.0,5351,-0.39113630655049925
2700,2006.0,5.0,5371,-0.29734527390539156
2701,2006.0,5.0,5450,-0.22786352495298834
2702,2006.0,5.0,5469,-0.059561039010011974
2703,2006.0,5.0,5481,-0.4046873003759234
2704,2006.0,5.0,5512,-0.29374857960178646
2705,2006.0,5.0,5514,0.14540565582816178
2706,2006.0,5.0,5523,-0.27084451360395745
2707,2006.0,5.0,5704,-0.32294149546748097
2708,2006.0,5.0,6104,0.1410109755687423
2709,2006.0,5.0,6115,0.03352653368883596
2710,2006.0,5.0,6120,-0.2127465393254957
2711,2006.0,5.0,6146,-0.16074544442807548
2712,2006.0,5.0,6152,0.16076083757531157
2713,2006.0,5.0,6179,-0.16856971646450414
2714,2006.0,5.0,6213,0.25426719093204975
2715,2006.0,5.0,6217,-0.19103055416624992
2716,2006.0,5.0,6220,-0.17128124821550061
2717,2006.0,5.0,6245,-0.25396234232195547
2718,2006.0,5.0,6266,-0.2746097707139137
2719,2006.0,5.0,6278,-0.26586792199476106
2720,2006.0,5.0,6285,-0.050391032223319976
2721,2006.0,5.0,8054,0.04834638393659585
2722,2006.0,5.0,8084,-0.12172912616687559
2723,2006.0,5.0,8099,-0.02173174516388321
2724,2006.0,5.0,8111,-0.047634605019272525
2725,2006.0,5.0,8210,0.01792217105627536
2726,2006.0,5.0,8299,0.06363499477056922
2727,2006.0,5.0,8905,-0.06687006654873928
2728,2006.0,5.0,8928,-0.2787309828820864
2729,2006.0,5.0,8931,-0.11098396345928596
2730,2006.0,5.0,8938,0.00040688826067381
2731,2006.0,5.0,8940,0.04736216117761094
2732,2006.0,5.0,9908,0.138771372176822
2733,2006.0,5.0,9929,0.07213770454892576
2734,2006.0,5.0,9949,0.20986210683887174
2735,2006.0,6.0,1102,-0.34407674731559557
2736,2006.0,6.0,1104,0.014929193688816955
2737,2006.0,6.0,1110,0.23594524739361833
2738,2006.0,6.0,1210,0.6905083946697321
2739,2006.0,6.0,1217,0.036870256866619044
2740,2006.0,6.0,1218,-0.04044239799102123
2741,2006.0,6.0,1219,-0.09642142249110996
2742,2006.0,6.0,1220,-0.1304566405523132
2743,2006.0,6.0,1229,-0.2461247222677172
2744,2006.0,6.0,1231,-0.021384781413252063
2745,2006.0,6.0,1234,0.34564333393185387
2746,2006.0,6.0,1236,-0.3874441687309774
2747,2006.0,6.0,1307,-0.22433373370416476
2748,2006.0,6.0,1402,-0.25308760873808334
2749,2006.0,6.0,1414,0.10865724112347874
2750,2006.0,6.0,1423,0.22241585138532383
2751,2006.0,6.0,1443,-0.30131915638100293
2752,2006.0,6.0,1464,0.1081573368600992
2753,2006.0,6.0,1466,0.5857429934300664
2754,2006.0,6.0,1468,0.031885849056603854
2755,2006.0,6.0,1474,0.22706473949124417
2756,2006.0,6.0,1504,0.2926435784075687
2757,2006.0,6.0,1522,-0.2597205633501789
2758,2006.0,6.0,1604,0.14595592665862012
2759,2006.0,6.0,1608,0.2569170127247753
2760,2006.0,6.0,1614,0.18202915031371014
2761,2006.0,6.0,1615,-0.0036175674905183364
2762,2006.0,6.0,1616,-0.32069381590411483
2763,2006.0,6.0,1702,0.22719673137270524
2764,2006.0,6.0,1711,0.4339496987085696
2765,2006.0,6.0,1713,-0.051678367267352754
2766,2006.0,6.0,1714,-0.22077003463842915
2767,2006.0,6.0,1722,0.22823774375223604
2768,2006.0,6.0,1723,-0.037660647891079035
2769,2006.0,6.0,1809,-0.07079151401909323
2770,2006.0,6.0,1904,0.18684762272206568
2771,2006.0,6.0,1905,0.37026995623808334
2772,2006.0,6.0,1907,-0.4511542069543737
2773,2006.0,6.0,1909,-0.13448752216977755
2774,2006.0,6.0,2006,-0.291832765133648
2775,2006.0,6.0,2009,0.007553723298621584
2776,2006.0,6.0,2013,-0.12421007514898874
2777,2006.0,6.0,2025,-0.3958035634651631
2778,2006.0,6.0,2108,0.22350804803142932
2779,2006.0,6.0,2351,0.07354859870793762
2780,2006.0,6.0,2360,0.004774769629469322
2781,2006.0,6.0,2367,-0.2823554071371275
2782,2006.0,6.0,2388,0.10531123563640898
2783,2006.0,6.0,2399,-0.1710743721675737
2784,2006.0,6.0,2412,-0.020001044589560757
2785,2006.0,6.0,2415,0.06810074834782798
2786,2006.0,6.0,2425,-0.41278926082179956
2787,2006.0,6.0,2464,0.03195526064565124
2788,2006.0,6.0,2467,-0.12432528848166846
2789,2006.0,6.0,2478,0.19098771354514055
2790,2006.0,6.0,2501,-0.291539663494619
2791,2006.0,6.0,2514,0.494935296076616
2792,2006.0,6.0,2524,0.48737525558609707
2793,2006.0,6.0,2530,-0.02322885232410732
2794,2006.0,6.0,2534,-0.3068045779434938
2795,2006.0,6.0,2536,0.45471632062269807
2796,2006.0,6.0,2612,-0.2888090353851138
2797,2006.0,6.0,2705,-0.1309238892016673
2798,2006.0,6.0,2850,0.16694445349487963
2799,2006.0,6.0,2855,-0.2636043189607564
2800,2006.0,6.0,2880,0.03280241213826707
2801,2006.0,6.0,2885,0.09314859769440598
2802,2006.0,6.0,2901,-0.04341262612898811
2803,2006.0,6.0,3029,-0.051103736104672115
2804,2006.0,6.0,3036,-0.20407806491601777
2805,2006.0,6.0,3071,-0.11079246734961401
2806,2006.0,6.0,3189,0.02589789207170523
2807,2006.0,6.0,3207,0.08790453629942085
2808,2006.0,6.0,3264,-0.23132899127262718
2809,2006.0,6.0,4207,-0.05317038652489281
2810,2006.0,6.0,4306,1.7290553057939873
2811,2006.0,6.0,4417,-0.03791093953657654
2812,2006.0,6.0,4420,-0.056435281245981184
2813,2006.0,6.0,4523,0.37388897389137754
2814,2006.0,6.0,4526,0.4855215869589875
2815,2006.0,6.0,4530,0.18661500536631093
2816,2006.0,6.0,4609,-0.10028781110595253
2817,2006.0,6.0,5009,-0.24161839465307433
2818,2006.0,6.0,5438,-0.08411672831258432
2819,2006.0,6.0,5443,-0.23764720334700706
2820,2006.0,6.0,5474,1.0336813864745769
2821,2006.0,6.0,5487,0.5133733306958419
2822,2006.0,6.0,5604,0.12988516338110734
2823,2006.0,6.0,5608,0.2569061448430654
2824,2006.0,6.0,5701,0.2583868563123368
2825,2006.0,6.0,6005,-0.26800883121395214
2826,2006.0,6.0,6016,-0.14205885579315147
2827,2006.0,6.0,6020,-0.26513748856067587
2828,2006.0,6.0,6021,-0.047165833691167225
2829,2006.0,6.0,6101,-0.04512811384620563
2830,2006.0,6.0,6126,0.7773248734698535
2831,2006.0,6.0,6180,-0.049874731779254056
2832,2006.0,6.0,6184,-0.01820572144314314
2833,2006.0,6.0,6203,0.0026629316814836823
2834,2006.0,6.0,6204,-0.14439001152835562
2835,2006.0,6.0,6221,-0.25712392499171643
2836,2006.0,6.0,6265,-0.23077829159087737
2837,2006.0,6.0,6605,0.01299882429063981
2838,2006.0,6.0,8021,0.4731594576588607
2839,2006.0,6.0,8047,-0.12212759509380333
2840,2006.0,6.0,8080,-0.14691297095586942
2841,2006.0,6.0,8906,0.21139675604170094
2842,2006.0,6.0,8921,0.07482940501933322
2843,2006.0,6.0,8933,-0.33912352280297875
2844,2006.0,6.0,9914,0.12579630063742497
2845,2006.0,6.0,9933,0.014828217207720984
2846,2006.0,6.0,9944,-0.13446245036350013
2847,2006.0,6.0,9950,-0.030844793244131363
2848,2006.0,7.0,1108,0.09050303320388098
2849,2006.0,7.0,1109,-0.09428348875027193
2850,2006.0,7.0,1232,0.19307537865576907
2851,2006.0,7.0,1409,-0.7102181232485886
2852,2006.0,7.0,1410,-0.14094507075474016
2853,2006.0,7.0,1416,-0.08943382473674844
2854,2006.0,7.0,1419,-0.06136739180925932
2855,2006.0,7.0,1445,-0.03158028603766461
2856,2006.0,7.0,1467,-0.22498338325400613
2857,2006.0,7.0,1470,-0.24213125991345208
2858,2006.0,7.0,1532,0.8252569912281846
2859,2006.0,7.0,1536,0.12746500681184947
2860,2006.0,7.0,1565,-0.0878984933734287
2861,2006.0,7.0,1605,-0.21653604265492243
2862,2006.0,7.0,1617,-0.13322680746223992
2863,2006.0,7.0,1708,-0.04809807503307473
2864,2006.0,7.0,1712,0.23980317185041433
2865,2006.0,7.0,1725,-0.08381438494032045
2866,2006.0,7.0,1726,-0.0011690360089111618
2867,2006.0,7.0,1742,0.1357681523185601
2868,2006.0,7.0,1805,-0.25471478934030123
2869,2006.0,7.0,1903,-0.2559639159289543
2870,2006.0,7.0,2014,4.720708358494718
2871,2006.0,7.0,2020,0.3873753830235436
2872,2006.0,7.0,2101,0.12143875625225786
2873,2006.0,7.0,2103,-0.020268222641432354
2874,2006.0,7.0,2201,-0.22809464576095095
2875,2006.0,7.0,2308,0.320547872272154
2876,2006.0,7.0,2314,-0.31069651550589417
2877,2006.0,7.0,2317,0.063265099078059
2878,2006.0,7.0,2354,0.020433707399491574
2879,2006.0,7.0,2371,-0.4080645721747297
2880,2006.0,7.0,2395,-0.03566000121766422
2881,2006.0,7.0,2461,0.02553912420468274
2882,2006.0,7.0,2483,-0.054382862646043306
2883,2006.0,7.0,2493,-0.14862554500733172
2884,2006.0,7.0,2504,-0.16308320668977994
2885,2006.0,7.0,2505,1.5825497620286724
2886,2006.0,7.0,2509,-0.2456365798441652
2887,2006.0,7.0,2511,0.1525456425995637
2888,2006.0,7.0,2520,0.1009135878632692
2889,2006.0,7.0,2527,0.2515140947436074
2890,2006.0,7.0,2542,-0.20151927019310656
2891,2006.0,7.0,2545,-0.10888849174137494
2892,2006.0,7.0,2546,0.23814806382749043
2893,2006.0,7.0,2547,0.4308907863687095
2894,2006.0,7.0,2548,0.328833255910151
2895,2006.0,7.0,2605,0.8822634464374557
2896,2006.0,7.0,2608,0.0902705286834975
2897,2006.0,7.0,2617,0.7680271763926207
2898,2006.0,7.0,2706,-0.27462972604449065
2899,2006.0,7.0,2888,0.003586246901147172
2900,2006.0,7.0,2905,-0.04397083997594298
2901,2006.0,7.0,3033,0.2716856476310445
2902,2006.0,7.0,3045,0.0912668963287302
2903,2006.0,7.0,3228,0.8418321746529744
2904,2006.0,7.0,3268,2.124589235886453
2905,2006.0,7.0,4126,-0.00392021811400356
2906,2006.0,7.0,4714,0.4255939941600815
2907,2006.0,7.0,4716,-0.2782517284270507
2908,2006.0,7.0,5014,2.321190345098604
2909,2006.0,7.0,5301,0.6248149930156695
2910,2006.0,7.0,5344,-0.4763772383347511
2911,2006.0,7.0,5439,0.2818574582321476
2912,2006.0,7.0,5475,0.2133475187843954
2913,2006.0,7.0,5493,-0.029254636639387877
2914,2006.0,7.0,5508,-0.11227709942107644
2915,2006.0,7.0,5512,-0.4413048412028139
2916,2006.0,7.0,5515,0.5859916922464536
2917,2006.0,7.0,5519,0.13654474764795776
2918,2006.0,7.0,5522,-0.1588957096655178
2919,2006.0,7.0,5525,0.2811811522890071
2920,2006.0,7.0,5531,-0.27208347884884587
2921,2006.0,7.0,5533,0.09603489150460875
2922,2006.0,7.0,5534,-0.13093579355877005
2923,2006.0,7.0,5706,-0.05928421447946197
2924,2006.0,7.0,5905,-0.08928308292272624
2925,2006.0,7.0,6188,0.056671931188129854
2926,2006.0,7.0,6197,-0.007598542758225579
2927,2006.0,7.0,6609,0.009946719599325471
2928,2006.0,7.0,8076,-0.020957285882726273
2929,2006.0,7.0,8083,0.018192385829692626
2930,2006.0,7.0,8088,-0.2504685342532216
2931,2006.0,7.0,8093,0.16089579357024975
2932,2006.0,7.0,8924,0.502816709654196
2933,2006.0,7.0,8930,0.08692421748918067
2934,2006.0,7.0,9904,0.018259651681276523
2935,2006.0,7.0,9905,-0.18345944393083935
2936,2006.0,7.0,9917,-0.03932565187220205
2937,2006.0,7.0,9925,-0.08862940091337979
2938,2006.0,7.0,9927,-0.14820176267691465
2939,2006.0,7.0,9937,-0.15809858451835035
2940,2006.0,7.0,9949,0.2720210424296756
2941,2006.0,8.0,1213,-0.05059056426376962
2942,2006.0,8.0,1235,0.34349402574231
2943,2006.0,8.0,1418,-0.46637861876217546
2944,2006.0,8.0,1441,0.6424438829465462
2945,2006.0,8.0,1442,-0.2739595977880126
2946,2006.0,8.0,1449,-0.13781775669924645
2947,2006.0,8.0,1465,0.014057581904439731
2948,2006.0,8.0,1466,0.559759967747375
2949,2006.0,8.0,1477,0.09302332441094063
2950,2006.0,8.0,1506,0.02930030324711974
2951,2006.0,8.0,1535,-0.3524397936405044
2952,2006.0,8.0,1560,-0.1122491509560366
2953,2006.0,8.0,1736,1.050477126697381
2954,2006.0,8.0,2017,0.026888413558489477
2955,2006.0,8.0,2027,0.19805210669407658
2956,2006.0,8.0,2360,0.015313420459300398
2957,2006.0,8.0,2365,-0.24969144070280358
2958,2006.0,8.0,2419,-0.20327664777630394
2959,2006.0,8.0,2707,0.5751469393654096
2960,2006.0,8.0,2801,-0.04702928280363172
2961,2006.0,8.0,2901,-0.08476845606579775
2962,2006.0,8.0,2916,0.01706296359915771
2963,2006.0,8.0,3002,-0.22614997636058098
2964,2006.0,8.0,3027,-0.161337438103076
2965,2006.0,8.0,3042,0.45274314649855496
2966,2006.0,8.0,3044,0.6292528742676207
2967,2006.0,8.0,3071,-0.24421918145234978
2968,2006.0,8.0,3083,4.603910053132744
2969,2006.0,8.0,3224,0.2929234212957692
2970,2006.0,8.0,3236,-0.0732457736039045
2971,2006.0,8.0,3289,0.08449684265344337
2972,2006.0,8.0,3305,0.07138449136301106
2973,2006.0,8.0,4207,-0.004922542714201561
2974,2006.0,8.0,4417,0.00881226065629126
2975,2006.0,8.0,4510,0.13410554515318052
2976,2006.0,8.0,4903,0.11141508672721301
2977,2006.0,8.0,4904,0.14046953909954962
2978,2006.0,8.0,4905,-0.052424006457030714
2979,2006.0,8.0,4908,0.23370836788501026
2980,2006.0,8.0,5209,0.3832091022049875
2981,2006.0,8.0,5355,0.11621510609692565
2982,2006.0,8.0,5403,-0.06241699478873497
2983,2006.0,8.0,5438,-0.08947464545195549
2984,2006.0,8.0,5471,0.4282610012363448
2985,2006.0,8.0,6113,0.10314453625256714
2986,2006.0,8.0,6123,-0.066090716375792
2987,2006.0,8.0,6126,2.055143916001519
2988,2006.0,8.0,6177,-0.20915204918968378
2989,2006.0,8.0,6201,0.06597368992100261
2990,2006.0,8.0,6207,0.002670128460793064
2991,2006.0,8.0,6213,0.3227980005619766
2992,2006.0,8.0,6277,0.04282825302978055
2993,2006.0,8.0,6287,0.050246890957274415
2994,2006.0,8.0,8042,0.333863470654864
2995,2006.0,8.0,8068,0.023436755006853938
2996,2006.0,8.0,8080,-0.1920363013847718
2997,2006.0,8.0,8109,0.5144250589001476
2998,2006.0,8.0,8210,0.21226808220265259
2999,2006.0,8.0,8938,0.014414584227834704
3000,2006.0,8.0,8940,0.08889688336807167
3001,2006.0,8.0,9929,-0.10003882560154365
3002,2006.0,8.0,9934,0.020404502757290777
3003,2006.0,8.0,9951,0.00353272479998612
3004,2006.0,8.0,9955,-0.00869190601633707
3005,2006.0,8.0,9960,-0.0033997125624348756
3006,2006.0,9.0,1103,0.13835291944583372
3007,2006.0,9.0,1215,0.2190777333508187
3008,2006.0,9.0,1225,-0.04659052852949863
3009,2006.0,9.0,1227,0.16327380059601082
3010,2006.0,9.0,1236,-0.3968628766826854
3011,2006.0,9.0,1316,0.011130089277856303
3012,2006.0,9.0,1321,0.5388510581814991
3013,2006.0,9.0,1436,-0.016656408366785724
3014,2006.0,9.0,1467,-0.21124338556773392
3015,2006.0,9.0,1530,0.11184874717842996
3016,2006.0,9.0,1533,-0.0777246792042211
3017,2006.0,9.0,1540,0.24721119795417312
3018,2006.0,9.0,1709,-0.07160707814414324
3019,2006.0,9.0,1723,-0.046322374153734525
3020,2006.0,9.0,1726,0.10677604412851482
3021,2006.0,9.0,1805,-0.2732249418839586
3022,2006.0,9.0,2006,-0.22588620115987978
3023,2006.0,9.0,2012,-0.09715239325300984
3024,2006.0,9.0,2104,0.46811288320699895
3025,2006.0,9.0,2308,0.375567935522096
3026,2006.0,9.0,2359,0.5285468655825416
3027,2006.0,9.0,2385,0.34032535845444833
3028,2006.0,9.0,2402,-0.12923156674204728
3029,2006.0,9.0,2408,-0.006467834051460786
3030,2006.0,9.0,2451,-0.10449705157020217
3031,2006.0,9.0,2455,1.190057655461192
3032,2006.0,9.0,2461,0.0343674744774658
3033,2006.0,9.0,2467,-0.06873712035824153
3034,2006.0,9.0,2498,0.09291280348108821
3035,2006.0,9.0,2509,-0.26879165877036404
3036,2006.0,9.0,2545,0.12960792080522454
3037,2006.0,9.0,2882,-0.16339643377904878
3038,2006.0,9.0,2888,0.09754888319591815
3039,2006.0,9.0,3016,0.3319981739176363
3040,2006.0,9.0,3023,-0.17107802722107013
3041,2006.0,9.0,3043,-0.22847546062407875
3042,2006.0,9.0,3067,-0.10318002118696168
3043,2006.0,9.0,3085,0.13883341847710495
3044,2006.0,9.0,3090,0.21498229800186142
3045,2006.0,9.0,3219,0.013258468151323255
3046,2006.0,9.0,3260,0.07362420347923804
3047,2006.0,9.0,4419,-0.3022984560152603
3048,2006.0,9.0,4526,0.5306058983027768
3049,2006.0,9.0,4533,0.15046138103232232
3050,2006.0,9.0,5007,0.5108874576103497
3051,2006.0,9.0,5211,-0.07320816527535878
3052,2006.0,9.0,5301,0.9885736122493936
3053,2006.0,9.0,5344,-0.3850456789600615
3054,2006.0,9.0,5353,-0.17292663475689418
3055,2006.0,9.0,5410,-0.06131125229592216
3056,2006.0,9.0,5443,-0.3711184207763327
3057,2006.0,9.0,5525,0.386870937329741
3058,2006.0,9.0,5703,-0.23319074664643447
3059,2006.0,9.0,5902,0.10439684652103054
3060,2006.0,9.0,6103,-0.012765067073470138
3061,2006.0,9.0,6115,0.048513418008161446
3062,2006.0,9.0,6121,0.16916620808441563
3063,2006.0,9.0,6127,0.1978515541368413
3064,2006.0,9.0,6128,-0.1713638843634394
3065,2006.0,9.0,6143,0.3082130423368423
3066,2006.0,9.0,6197,0.10052013280396044
3067,2006.0,9.0,6203,0.10064102543003517
3068,2006.0,9.0,6229,0.5986766535020687
3069,2006.0,9.0,6279,-0.014026869462632319
3070,2006.0,9.0,8081,-0.09507649662992179
3071,2006.0,9.0,8374,0.02691100247012823
3072,2006.0,9.0,8905,-0.11401094727321515
3073,2006.0,9.0,9907,-0.4820519037238463
3074,2006.0,9.0,9908,0.16561176922440057
3075,2006.0,9.0,9931,0.09170658918373098
3076,2006.0,9.0,9942,0.010508987017459503
3077,2006.0,10.0,1235,0.36345788275316115
3078,2006.0,10.0,1303,0.054928260353829694
3079,2006.0,10.0,1315,0.39612976453283144
3080,2006.0,10.0,1326,-0.02600639234629276
3081,2006.0,10.0,1473,0.15313235842317163
3082,2006.0,10.0,1476,0.8458210272557354
3083,2006.0,10.0,1528,0.05718741382123649
3084,2006.0,10.0,1537,0.4066970573657325
3085,2006.0,10.0,1565,0.09518000138916438
3086,2006.0,10.0,1722,0.20976609496845477
3087,2006.0,10.0,1725,0.10431310639246827
3088,2006.0,10.0,1730,-0.21473833821372934
3089,2006.0,10.0,1733,0.5495897472771683
3090,2006.0,10.0,1809,-0.017737706291140354
3091,2006.0,10.0,2002,-0.30632590979411123
3092,2006.0,10.0,2020,0.537099814289175
3093,2006.0,10.0,2106,0.37006554842585415
3094,2006.0,10.0,2414,-0.2825677225535197
3095,2006.0,10.0,2423,-0.0949217882469725
3096,2006.0,10.0,2425,-0.044221077828377475
3097,2006.0,10.0,2426,0.4780030026201514
3098,2006.0,10.0,2460,0.1064704943376622
3099,2006.0,10.0,2483,0.21927884882037496
3100,2006.0,10.0,2486,0.38186169030379946
3101,2006.0,10.0,2504,-0.10505134503034863
3102,2006.0,10.0,2506,0.08301039004335475
3103,2006.0,10.0,2601,0.2509197192776751
3104,2006.0,10.0,2706,-0.26768310098101644
3105,2006.0,10.0,2883,-0.0569817019259663
3106,2006.0,10.0,2885,0.028067301134993894
3107,2006.0,10.0,2915,0.40398037547325916
3108,2006.0,10.0,3003,0.16725272895308474
3109,2006.0,10.0,3014,0.2376404146034088
3110,2006.0,10.0,3030,0.2172768710858799
3111,2006.0,10.0,3036,-0.13538121618633225
3112,2006.0,10.0,3054,-0.045282251104143856
3113,2006.0,10.0,3356,0.0565818459164964
3114,2006.0,10.0,4104,-0.1133434045693622
3115,2006.0,10.0,4205,0.08138724707932865
3116,2006.0,10.0,5386,-0.0057614403903318845
3117,2006.0,10.0,5398,-0.04925150425901703
3118,2006.0,10.0,5426,0.05717847282139821
3119,2006.0,10.0,5706,-0.11930144926665043
3120,2006.0,10.0,6123,-0.061452527215472674
3121,2006.0,10.0,6165,-0.09560662964979649
3122,2006.0,10.0,6180,-0.03760294355951932
3123,2006.0,10.0,6182,0.8996241268085052
3124,2006.0,10.0,6184,0.030433960264798277
3125,2006.0,10.0,6218,-0.164875782933252
3126,2006.0,10.0,6228,-0.14870842712790788
3127,2006.0,10.0,6237,0.9445589044839109
3128,2006.0,10.0,6244,0.5738732595262535
3129,2006.0,10.0,8054,-0.043834741357467566
3130,2006.0,10.0,9914,0.3254671643685487
3131,2006.0,10.0,9925,-0.048557274945632445
3132,2006.0,10.0,9945,0.12081336564714329
3133,2006.0,11.0,1313,-0.2150373360845026
3134,2006.0,11.0,1402,-0.1764606512569462
3135,2006.0,11.0,1423,0.5735810602398292
3136,2006.0,11.0,1466,1.036061366278295
3137,2006.0,11.0,1615,0.07322664067334661
3138,2006.0,11.0,1723,0.05791646020920238
3139,2006.0,11.0,1726,0.1265197082050653
3140,2006.0,11.0,1742,0.21796435995450025
3141,2006.0,11.0,1785,0.33956731915840255
3142,2006.0,11.0,1905,0.5936031646693942
3143,2006.0,11.0,1907,-0.3852154483361716
3144,2006.0,11.0,2013,-0.03335809730187467
3145,2006.0,11.0,2015,0.3672160579868806
3146,2006.0,11.0,2028,0.027275689977211748
3147,2006.0,11.0,2029,0.6666958071438935
3148,2006.0,11.0,2034,-0.45137431959453267
3149,2006.0,11.0,2059,-0.08562232365012601
3150,2006.0,11.0,2105,0.24050295667505983
3151,2006.0,11.0,2108,0.3885074748188273
3152,2006.0,11.0,2332,-0.024719716281983883
3153,2006.0,11.0,2348,0.4017795605901997
3154,2006.0,11.0,2351,0.11411977638307413
3155,2006.0,11.0,2354,0.02400036460457211
3156,2006.0,11.0,2377,1.0317454820937795
3157,2006.0,11.0,2379,-0.4148827752530798
3158,2006.0,11.0,2382,0.19914048692479613
3159,2006.0,11.0,2421,-0.053912292796914785
3160,2006.0,11.0,2450,0.08627098794820931
3161,2006.0,11.0,2468,0.13296540607008134
3162,2006.0,11.0,2474,0.057848576406226204
3163,2006.0,11.0,2476,-0.4579952637560253
3164,2006.0,11.0,2501,-0.19899598643441674
3165,2006.0,11.0,2509,-0.23854570935789643
3166,2006.0,11.0,2514,0.8931170315086019
3167,2006.0,11.0,2538,1.8465697477566474
3168,2006.0,11.0,2543,-0.05925613363358573
3169,2006.0,11.0,2608,0.09074616575388994
3170,2006.0,11.0,2612,-0.1266401732945891
3171,2006.0,11.0,2614,0.06587071626130458
3172,2006.0,11.0,2615,-0.11804408393150079
3173,2006.0,11.0,2911,0.4708589442613669
3174,2006.0,11.0,2912,-0.052894767849155255
3175,2006.0,11.0,3015,0.06883481051707063
