date,portfolio_returns
2004-09-22,-0.17365018582621827
2004-09-23,-0.17556333593032347
2004-09-24,-0.16967123641757964
2004-09-27,-0.1704023711625947
2004-09-29,-0.19262077403021904
2004-09-30,-0.19091435004239876
2004-10-01,-0.18030941681159096
2004-10-04,-0.17366213574703193
2004-10-05,-0.1744629027178043
2004-10-06,-0.17663187121927293
2004-10-07,-0.17539801409904232
2004-10-08,-0.1702788605219303
2004-10-11,-0.16502180313316261
2004-10-12,-0.17332859788632704
2004-10-13,-0.16665829952209654
2004-10-14,-0.18916115772359698
2004-10-15,-0.1816700656028205
2004-10-18,-0.18856822880678292
2004-10-19,-0.1949113022989214
2004-10-20,-0.19346986623423978
2004-10-21,-0.19321396868152396
2004-10-22,-0.19895230416040355
2004-10-26,-0.21025548113312897
2004-10-27,-0.20731893942043578
2004-10-28,-0.2087741296540494
2004-10-29,-0.22153754560768424
2004-11-01,-0.22939703432062208
2004-11-02,-0.21708568164574438
2004-11-03,-0.2085016122042227
2004-11-04,-0.2082524681335315
2004-11-05,-0.1975612588147354
2004-11-08,-0.19006912498734074
2004-11-09,-0.19138429971937876
2004-11-10,-0.19167067374204283
2004-11-11,-0.19771938836259095
2004-11-12,-0.19686250905700176
2004-11-15,-0.20642756995428246
2004-11-16,-0.21439231293714012
2004-11-17,-0.20627459592539277
2004-11-18,-0.19759562422483434
2004-11-19,-0.1981834613229233
2004-11-22,-0.20759505960861624
2004-11-23,-0.20770063922099413
2004-11-24,-0.1950083058653207
2004-11-25,-0.19945820277502946
2004-11-26,-0.20962000242968537
2004-11-29,-0.21039860372515773
2004-11-30,-0.20726863749745894
2004-12-01,-0.21105902644855623
2004-12-02,-0.19904837478573767
2004-12-03,-0.19445601574942406
2004-12-06,-0.1893764026167779
2004-12-07,-0.18810712117223582
2004-12-08,-0.18569901251896948
2004-12-09,-0.18097107386126476
2004-12-10,-0.18475930351273695
2004-12-13,-0.1926904812234227
2004-12-14,-0.18750730083744005
2004-12-15,-0.17660310020253223
2004-12-16,-0.17200496994663805
2004-12-17,-0.1695863944625542
2004-12-20,-0.16698254275255042
2004-12-21,-0.16715306824237208
2004-12-22,-0.16782757808223792
2004-12-23,-0.16518329061390846
2004-12-24,-0.16219642651251753
2004-12-27,-0.16401055158059907
2004-12-28,-0.16436315341339303
2004-12-29,-0.15249609381322005
2004-12-30,-0.14916475546616537
2004-12-31,-0.14649768765771798
2005-01-03,-0.14951506265093883
2005-01-04,-0.1591434791153088
2005-01-05,-0.16860330555289704
2005-01-06,-0.16499566105830266
2005-01-07,-0.17571336976623098
2005-01-10,-0.17222262657077214
2005-01-11,-0.17074588298598248
2005-01-12,-0.18242059592150417
2005-01-13,-0.1788896920363796
2005-01-14,-0.16806937153173718
2005-01-17,-0.16131396013792076
2005-01-18,-0.16076527541777452
2005-01-19,-0.16148042609732238
2005-01-20,-0.16630289710968016
2005-01-21,-0.16865586195746374
2005-01-24,-0.1816826186838323
2005-01-25,-0.18378282069389518
2005-01-26,-0.17924565255545033
2005-01-27,-0.17806354096080146
2005-01-28,-0.17373953116636198
2005-01-31,-0.16415554484796213
2005-02-01,-0.16759543701184298
2005-02-02,-0.1650120978114279
2005-02-03,-0.15973293630020924
2005-02-14,-0.14895358484090038
2005-02-15,-0.14795874676351284
2005-02-16,-0.1370857082067789
2005-02-17,-0.14125533909745758
2005-02-18,-0.13192849702796894
2005-02-21,-0.12362979236387062
2005-02-22,-0.1276536426238597
2005-02-23,-0.12184273398647871
2005-02-24,-0.12182315747632999
2005-02-25,-0.11798736632260343
2005-03-01,-0.12024098081611512
2005-03-02,-0.12428397708310479
2005-03-03,-0.12128594986036223
2005-03-04,-0.12066474840528052
2005-03-07,-0.10878205507485028
2005-03-08,-0.11915647385866401
2005-03-09,-0.11205417703595733
2005-03-10,-0.11934753643230622
2005-03-11,-0.12008726612716603
2005-03-14,-0.12238707815599481
2005-03-15,-0.1387329895482461
2005-03-16,-0.13989293636075217
2005-03-17,-0.13969361874280395
2005-03-18,-0.13576084252108067
2005-03-21,-0.12935090472978406
2005-03-22,-0.13601412855306583
2005-03-23,-0.1336701993477496
2005-03-24,-0.1382072452123041
2005-03-25,-0.1328586046695931
2005-03-28,-0.13644138348741464
2005-03-29,-0.1520338319584651
2005-03-30,-0.15423192202268365
2005-03-31,-0.1532190021098936
2005-04-01,-0.1610488913370648
2005-04-04,-0.1589791687663642
2005-04-06,-0.15916543026895646
2005-04-07,-0.16386992893233954
2005-04-08,-0.15594272308379897
2005-04-11,-0.16011637663013178
2005-04-12,-0.16150233011126003
2005-04-13,-0.15425766470850777
2005-04-14,-0.15026133981697232
2005-04-15,-0.1564292238488254
2005-04-18,-0.1776017859992307
2005-04-19,-0.16860488071105584
2005-04-20,-0.17795922029420386
2005-04-21,-0.1716393089220759
2005-04-22,-0.17350558272328132
2005-04-25,-0.17199932223764514
2005-04-26,-0.17141561059519483
2005-04-27,-0.1798549272834058
2005-04-28,-0.17564714372417323
2005-04-29,-0.18048982361393218
2005-05-03,-0.18724114576222328
2005-05-04,-0.19667752048148446
2005-05-05,-0.17793840541349526
2005-05-06,-0.1754909069007724
2005-05-09,-0.17114902965810463
2005-05-10,-0.173222652939635
2005-05-11,-0.17669991223948844
2005-05-12,-0.1744368616044638
2005-05-13,-0.17240771219461903
2005-05-16,-0.18323429807653413
2005-05-17,-0.18613368195538937
2005-05-18,-0.18487533956160196
2005-05-19,-0.17411350615811172
2005-05-20,-0.17032741024503772
2005-05-23,-0.17450125650252934
2005-05-24,-0.17707794179656533
2005-05-25,-0.18221101186976574
2005-05-26,-0.17492727985576018
2005-05-27,-0.17017776414112407
2005-05-30,-0.1732873797537745
2005-05-31,-0.16777564972837244
2005-06-01,-0.16158061077526897
2005-06-02,-0.1516402558819836
2005-06-03,-0.15089755148012474
2005-06-06,-0.1435841593258067
2005-06-07,-0.14593142207208398
2005-06-08,-0.13700215501544233
2005-06-09,-0.14021971847907577
2005-06-10,-0.13603846325992253
2005-06-13,-0.12642271618747414
2005-06-14,-0.1266986291921013
2005-06-15,-0.11917049209187247
2005-06-16,-0.10992105061851876
2005-06-17,-0.11075249215810423
2005-06-20,-0.10543942045619015
2005-06-21,-0.10110092301635365
2005-06-22,-0.08409516918846205
2005-06-23,-0.07991409302121866
2005-06-24,-0.07691047054965527
2005-06-27,-0.07202956301284569
2005-06-28,-0.06803840547661455
2005-06-29,-0.0680282861542153
2005-06-30,-0.08172811759336074
2005-07-01,-0.08515776571481559
2005-07-04,-0.07448294222089757
2005-07-05,-0.06522132292846461
2005-07-06,-0.06140513436002937
2005-07-07,-0.06435396059115517
2005-07-08,-0.0641145728485758
2005-07-11,-0.052690210845714236
2005-07-12,-0.048931848095172925
2005-07-13,-0.041169165450406275
2005-07-14,-0.02189509881515672
2005-07-15,-0.021805514836974682
2005-07-19,-0.012241244411227203
2005-07-20,-0.009204638672599352
2005-07-21,-0.018366808950175284
2005-07-22,-0.02584004714356114
2005-07-25,-0.018788266965570344
2005-07-26,-0.02084732928598343
2005-07-27,-0.02006451886241778
2005-07-28,-1.7300311265899815e-05
2005-07-29,-0.013428224789351684
2005-08-01,-0.02220100268298819
2005-08-02,-0.046987096536856954
2005-08-03,-0.02955956180593644
2005-08-04,-0.02248048666308511
2005-08-08,-0.021971992129991902
2005-08-09,-0.017832261738553123
2005-08-10,-0.022721018648140134
2005-08-11,-0.02497384767682531
2005-08-12,-0.03750533035165682
2005-08-15,-0.05914012355903009
2005-08-16,-0.05654363407354579
2005-08-17,-0.05006036103474021
2005-08-18,-0.049821884855850374
2005-08-19,-0.057452229355848816
2005-08-22,-0.05110661029777064
2005-08-23,-0.054759977171804586
2005-08-24,-0.0654306430126208
2005-08-25,-0.06039727198617684
2005-08-26,-0.05212656223089229
2005-08-29,-0.06514535957422285
2005-08-30,-0.07411021115588412
2005-08-31,-0.08269266438324341
2005-09-02,-0.06615879753480647
2005-09-05,-0.06364037547858536
2005-09-06,-0.05591127979126176
2005-09-07,-0.05231744226534696
2005-09-08,-0.05076373096887887
2005-09-09,-0.051370656011553884
2005-09-12,-0.047652157095723124
2005-09-13,-0.05027872311343229
2005-09-14,-0.05685658411713146
2005-09-15,-0.06757582546712482
2005-09-16,-0.07747364350318442
2005-09-19,-0.08372360650866073
2005-09-20,-0.0681684579160543
2005-09-21,-0.07755516913446414
2005-09-22,-0.0863891680767106
2005-09-23,-0.09729459324426881
2005-09-26,-0.09566561350872105
2005-09-27,-0.09737364056162368
2005-09-28,-0.09121240913725615
2005-09-29,-0.07522565334234943
2005-09-30,-0.06471778045063692
2005-10-03,-0.06114495067994741
2005-10-04,-0.0547661115703002
2005-10-05,-0.05099618928313676
2005-10-06,-0.050845382268090655
2005-10-07,-0.04942053447796724
2005-10-11,-0.05300000997485488
2005-10-12,-0.07032409384035399
2005-10-13,-0.07199927131734274
2005-10-14,-0.06694050183511224
2005-10-17,-0.09115560920165078
2005-10-18,-0.0879509378139911
2005-10-19,-0.1044631587236371
2005-10-20,-0.095461638481529
2005-10-21,-0.08951708395021074
2005-10-24,-0.09362981946998594
2005-10-25,-0.09563578274136098
2005-10-26,-0.11615528331263891
2005-10-27,-0.12437089326163486
2005-10-28,-0.12899850240745292
2005-10-31,-0.10722596238088922
2005-11-01,-0.10914692811722482
2005-11-02,-0.10344320111588379
2005-11-03,-0.1074605809228848
2005-11-04,-0.10386695291224668
2005-11-07,-0.11329880706666573
2005-11-08,-0.11395174726394175
2005-11-09,-0.102851970626337
2005-11-10,-0.0993616564650619
2005-11-11,-0.09253178431893083
2005-11-14,-0.08728131422811902
2005-11-15,-0.09137423410204992
2005-11-16,-0.09005790711000461
2005-11-17,-0.08602155503013398
2005-11-18,-0.07804072522226413
2005-11-21,-0.07745561012383018
2005-11-22,-0.0831196927816299
2005-11-23,-0.07663460105266906
2005-11-24,-0.07294420626068432
2005-11-25,-0.06826202319594632
2005-11-28,-0.05828587231336069
2005-11-29,-0.06184024589270709
2005-11-30,-0.05549497220698241
2005-12-01,-0.06295913349352988
2005-12-02,-0.06346077189579669
2005-12-05,-0.040572875364272454
2005-12-06,-0.03559491132684356
2005-12-07,-0.036944366762116876
2005-12-08,-0.03988189513740126
2005-12-09,-0.026674464461780123
2005-12-12,-0.025063212617061348
2005-12-13,-0.024892948378615
2005-12-14,-0.02586356225153108
2005-12-15,-0.016205368991556557
2005-12-16,-0.00699014972917078
2005-12-19,0.0
2005-12-20,-0.0022834813998070524
2005-12-21,0.0
2005-12-22,0.0
2005-12-23,0.0
2005-12-26,0.0
2005-12-27,-0.0007920846787462521
2005-12-28,0.0
2005-12-29,0.0
2005-12-30,0.0
2006-01-02,-0.013859547315039245
2006-01-03,0.0
2006-01-04,0.0
2006-01-05,0.0
2006-01-06,-0.0014405353860094117
2006-01-09,-0.003181547098239146
2006-01-10,0.0
2006-01-11,-0.004273879966939731
2006-01-12,-0.025985620394525788
2006-01-13,-0.034242642196945394
2006-01-16,-0.02550686358441856
2006-01-17,-0.023305710031919946
2006-01-18,-0.05104000054840474
2006-01-19,-0.05663411382281491
2006-01-20,-0.06218848550281897
2006-01-23,-0.09721902715569486
2006-01-24,-0.07506763401268013
2006-01-25,-0.06509458044317107
2006-02-03,-0.059660188617461696
2006-02-06,-0.04020536385420237
2006-02-07,-0.03404686811780755
2006-02-08,-0.04568896080112583
2006-02-09,-0.048569474335860785
2006-02-10,-0.059632629019101935
2006-02-13,-0.06488581617728717
2006-02-14,-0.05469615686386098
2006-02-15,-0.047518282797893496
2006-02-16,-0.035371085219467524
2006-02-17,-0.03700289720420713
2006-02-20,-0.04184492245016769
2006-02-21,-0.04947513582703167
2006-02-22,-0.07162145584779056
2006-02-23,-0.0871609076443699
2006-02-24,-0.07689104341108244
2006-02-27,-0.07555384525365683
2006-03-01,-0.05721096359995714
2006-03-02,-0.0534299758704283
2006-03-03,-0.0630575836025633
2006-03-06,-0.058322733267126003
2006-03-07,-0.06276586219288349
2006-03-08,-0.06199136549815376
2006-03-09,-0.05755907325690901
2006-03-10,-0.05482589848824093
2006-03-13,-0.04220121469791682
2006-03-14,-0.05096417072910264
2006-03-15,-0.0412825822778381
2006-03-16,-0.041144025008038376
2006-03-17,-0.03699734744884631
2006-03-20,-0.026340408207328303
2006-03-21,-0.029158655801530542
2006-03-22,-0.02933897646585637
2006-03-23,-0.04003456443018483
2006-03-24,-0.04136351578209463
2006-03-27,-0.03329502737587775
2006-03-28,-0.0223806388151524
2006-03-29,-0.015672407231642316
2006-03-30,-0.006893991984238568
2006-03-31,0.0
2006-04-03,0.0
2006-04-04,0.0
2006-04-06,0.0
2006-04-07,0.0
2006-04-10,0.0
2006-04-11,0.0
2006-04-12,0.0
2006-04-13,0.0
2006-04-14,0.0
2006-04-17,0.0
2006-04-18,0.0
2006-04-19,0.0
2006-04-20,0.0
2006-04-21,-0.004108230979029126
2006-04-24,-0.0035407318689829603
2006-04-25,-0.009884534240913512
2006-04-26,0.0
2006-04-27,-0.009670673518190287
2006-04-28,-0.0058159980277356915
2006-05-02,-0.006464951437191946
2006-05-03,0.0
2006-05-04,0.0
2006-05-05,0.0
2006-05-08,0.0
2006-05-09,-0.0007780620789930026
2006-05-10,0.0
2006-05-11,0.0
2006-05-12,0.0
2006-05-15,0.0
2006-05-16,-0.01140819997346143
2006-05-17,-0.01882692204721259
2006-05-18,-0.016133296685195364
2006-05-19,-0.015820172917442754
2006-05-22,-0.028621386631789814
2006-05-23,-0.04213082480011765
2006-05-24,-0.03976207694827205
2006-05-25,-0.036386092514037016
2006-05-26,-0.03818641933996514
2006-05-29,-0.04127201108791401
2006-05-30,-0.0494010421327431
2006-06-01,-0.05264806794428856
2006-06-02,-0.04732356141480376
2006-06-05,-0.08097191009210092
2006-06-06,-0.08640468415028146
2006-06-07,-0.09562868871438135
2006-06-08,-0.1359320943352883
2006-06-09,-0.12283526067653538
2006-06-12,-0.11991046713452436
2006-06-13,-0.12344207814506158
2006-06-14,-0.10505855183484025
2006-06-15,-0.11183449093878217
2006-06-16,-0.09462760046549612
2006-06-19,-0.09037289280178873
2006-06-20,-0.11069442063820134
2006-06-21,-0.12961098001003224
2006-06-22,-0.11047348965685588
2006-06-23,-0.10948734638599678
2006-06-26,-0.10112409204745809
2006-06-27,-0.09601283758515189
2006-06-28,-0.09619248056190188
2006-06-29,-0.08237155266010199
2006-06-30,-0.07666539394036509
2006-07-03,-0.07532126179320842
2006-07-04,-0.07305635626660023
2006-07-05,-0.0784267505759273
2006-07-06,-0.07292688643407019
2006-07-07,-0.08338736191772722
2006-07-10,-0.07839727712743749
2006-07-11,-0.08223586357748758
2006-07-12,-0.08435528981278106
2006-07-13,-0.08817969303335793
2006-07-14,-0.10161064304862999
2006-07-17,-0.13268927972752753
2006-07-18,-0.12639381253852466
2006-07-19,-0.12391939259246243
2006-07-20,-0.11289808491634545
2006-07-21,-0.11315668553419067
2006-07-24,-0.11342071472829263
2006-07-25,-0.10220511158800138
2006-07-26,-0.10595403676091386
2006-07-27,-0.09901845468077686
2006-07-28,-0.0893010904619973
2006-07-31,-0.09164427115992746
2006-08-01,-0.09286584549489096
2006-08-02,-0.08854640986071893
2006-08-03,-0.08613548237694002
2006-08-04,-0.08728467516455085
2006-08-07,-0.09096058178735911
2006-08-08,-0.08308456274677467
2006-08-09,-0.0812861769432085
2006-08-10,-0.08046887820742288
2006-08-11,-0.08201629301501523
2006-08-14,-0.075961933955773
2006-08-15,-0.06831024014203135
2006-08-16,-0.05820159617060017
2006-08-17,-0.05691608379832258
2006-08-18,-0.05966352542857123
2006-08-21,-0.08831246890259137
2006-08-22,-0.07704763513994017
2006-08-23,-0.07898606993967916
2006-08-24,-0.07548869942166403
2006-08-25,-0.07650099771581942
2006-08-28,-0.08637394355602979
2006-08-29,-0.08087444461404525
2006-08-30,-0.07090544879589578
2006-08-31,-0.06736456690536641
2006-09-01,-0.0716747849173992
2006-09-04,-0.05635223239813458
2006-09-05,-0.05627714331911371
2006-09-06,-0.060158984906780066
2006-09-07,-0.05596726564044163
2006-09-08,-0.05371765432036246
2006-09-11,-0.04958974929843829
2006-09-12,-0.06108450901095186
2006-09-13,-0.06689432727355926
2006-09-14,-0.08604644592968114
2006-09-15,-0.07470845676967652
2006-09-18,-0.04583273670821009
2006-09-19,-0.042672443225420076
2006-09-20,-0.03954318729342532
2006-09-21,-0.032536283998775395
2006-09-22,-0.02466792626367853
2006-09-25,-0.0178455892188919
2006-09-26,-0.018704132736116152
2006-09-27,-0.012199486994287079
2006-09-28,-0.016588396450366583
2006-09-29,-0.012218667378411596
2006-10-02,-0.012857383942263767
2006-10-03,-0.0053571591136597485
2006-10-04,-0.007247433084449084
2006-10-05,0.0
2006-10-11,0.0
2006-10-12,-0.0043512331678098315
2006-10-13,0.0
2006-10-14,0.0
2006-10-16,0.0
2006-10-17,-0.00285551183553312
2006-10-18,-0.007772934925665997
2006-10-19,-0.004677057438287502
2006-10-20,0.0
2006-10-23,0.0
2006-10-24,0.0
2006-10-25,-0.008329997072986095
2006-10-26,-0.004228562603757702
2006-10-27,-0.00979766640370383
2006-10-30,-0.009464911220490979
2006-10-31,-0.00632324080020763
2006-11-01,-0.0040935550971237245
2006-11-02,0.0
2006-11-03,0.0
2006-11-06,-0.0013740049617677608
2006-11-07,0.0
2006-11-08,0.0
2006-11-09,-0.012395846398419619
2006-11-10,-0.010827324748909462
2006-11-13,-0.006475238155926544
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,0.0
2006-11-17,0.0
2006-11-20,-0.004465235959442704
2006-11-21,-0.00016774226647697787
2006-11-22,0.0
2006-11-23,0.0
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,-0.003905006297175606
2006-11-29,0.0
2006-11-30,0.0
2006-12-01,0.0
2006-12-04,0.0
2006-12-05,-0.020746131746673835
2006-12-06,-0.005217714055519407
2006-12-07,0.0
2006-12-08,0.0
2006-12-11,0.0
2006-12-12,-0.017424543645674473
2006-12-13,-0.0396893827846968
2006-12-14,-0.03686301069125886
2006-12-15,-0.02219920066427461
2006-12-18,-0.005007651946313918
2006-12-19,-0.004617386185991723
2006-12-20,0.0
2006-12-21,-0.013612626813989781
2006-12-22,-0.010992968957416749
2006-12-25,0.0
2006-12-26,0.0
2006-12-27,-0.0006535025170346653
2006-12-28,-0.007508072502753094
2006-12-29,0.0
2007-01-02,0.0
2007-01-03,-0.003506870726480038
2007-01-04,-0.006036414350966468
2007-01-05,-0.004932245286845771
2007-01-08,-0.00413093353257632
2007-01-09,0.0
2007-01-10,-0.007368639462175253
2007-01-11,-0.03572247365288905
2007-01-12,-0.024469301519930875
2007-01-15,-0.031377968511501764
2007-01-16,-0.030416732941550007
2007-01-17,-0.022111693387886655
2007-01-18,-0.015653313697128857
2007-01-19,-0.01050046255645043
2007-01-22,-0.0076607596783558884
2007-01-23,-0.006018151665178384
2007-01-24,0.0
2007-01-25,-0.005025461792299235
2007-01-26,-0.003217465296471822
2007-01-29,-0.011226750413415698
2007-01-30,-0.018388424167069428
2007-01-31,-0.026921574240813095
2007-02-01,-0.03400514824287759
2007-02-02,-0.02521671346570631
2007-02-05,-0.019330894960152722
2007-02-06,-0.008412330088873987
2007-02-07,-0.009367952232469223
2007-02-08,-0.007398566126306738
2007-02-09,-0.0013757882070565275
2007-02-12,-0.009280056774241707
2007-02-13,-0.010518266832155176
2007-02-14,-6.832120228328353e-05
2007-02-26,0.0
2007-02-27,0.0
2007-03-01,-0.017890132097797773
2007-03-02,-0.006785472179096197
2007-03-03,-0.009994593710270006
2007-03-05,-0.04897205289379325
2007-03-06,-0.0344665048021261
2007-03-07,-0.028299115799021113
2007-03-08,-0.012658908512144795
2007-03-09,-0.007074238200191707
2007-03-12,0.0
2007-03-13,0.0
2007-03-14,-0.004858208830230026
2007-03-15,0.0
2007-03-16,0.0
2007-03-19,0.0
2007-03-20,-0.0030361940129487452
2007-03-21,0.0
2007-03-22,0.0
2007-03-23,0.0
2007-03-26,0.0
2007-03-27,-0.006504270990040917
2007-03-28,-0.003611236136678242
2007-03-29,0.0
2007-03-30,0.0
2007-04-02,0.0
2007-04-03,0.0
2007-04-04,0.0
2007-04-09,0.0
2007-04-10,-0.00318313281818583
2007-04-11,0.0
2007-04-12,0.0
2007-04-13,-0.0036620150763650994
2007-04-14,0.0
2007-04-16,-0.003726366386658908
2007-04-17,-0.03258757328241357
2007-04-18,-0.02079846223607862
2007-04-19,-0.025437820129049826
2007-04-20,-0.017757852193425072
2007-04-23,-0.014529457069252572
2007-04-24,-0.011437185836967512
2007-04-25,-0.01484715984348306
2007-04-26,-0.01660075717455123
2007-04-27,-0.025252960274118275
2007-04-30,-0.046960838883352674
2007-05-02,-0.05927654218207856
2007-05-03,-0.08037605175252283
2007-05-04,-0.06344886937372829
2007-05-07,-0.051462718172180066
2007-05-08,-0.05026021235891631
2007-05-09,-0.054128557999437055
2007-05-10,-0.047975582208762746
2007-05-11,-0.04815148594722618
2007-05-14,-0.05092336636132422
2007-05-15,-0.05372536009611062
2007-05-16,-0.05387697479251441
2007-05-17,-0.052126103487319275
2007-05-18,-0.04998544074798317
2007-05-21,-0.04092965288042438
2007-05-22,-0.03443197081932581
2007-05-23,-0.030888091084867453
2007-05-24,-0.030520251668302745
2007-05-25,-0.02946271819778601
2007-05-28,-0.02866001134040652
2007-05-29,-0.03146203286947036
2007-05-30,-0.03503349445291115
2007-05-31,-0.023849823742073895
2007-06-01,-0.02454727382536681
2007-06-04,-0.015864387966011972
2007-06-05,-0.012222013789429886
2007-06-06,-0.013937611222425539
2007-06-07,-0.006107479303130603
2007-06-08,-0.005122415776524947
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,0.0
2007-06-15,0.0
2007-06-20,-0.0005381051841425455
2007-06-21,0.0
2007-06-22,0.0
2007-06-23,0.0
2007-06-25,0.0
2007-06-26,-0.005397258714073261
2007-06-27,0.0
2007-06-28,0.0
2007-06-29,0.0
2007-07-02,0.0
2007-07-03,0.0
2007-07-04,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,0.0
2007-07-11,-0.0014942230924156474
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,0.0
2007-07-19,0.0
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,0.0
2007-07-25,0.0
2007-07-26,-0.020800745700373935
2007-07-27,-0.04115938176125489
2007-07-30,-0.04852958447604361
2007-07-31,-0.02869132449681666
2007-08-01,-0.05284912859690649
2007-08-02,-0.07252652628203626
2007-08-03,-0.06615287892750499
2007-08-06,-0.07711169538523444
2007-08-07,-0.08325000154004836
2007-08-08,-0.06361572765385792
2007-08-09,-0.04606359818235939
2007-08-10,-0.05531207616672673
2007-08-13,-0.053214805159998435
2007-08-14,-0.05562720640758512
2007-08-15,-0.09506439208046458
2007-08-16,-0.14416983056522314
2007-08-17,-0.16859191635099313
2007-08-20,-0.13184036263310817
2007-08-21,-0.1414845558201313
2007-08-22,-0.1456260661903368
2007-08-23,-0.12143101558628588
2007-08-24,-0.1180535188023254
2007-08-27,-0.11456531770534295
2007-08-28,-0.10988952456899503
2007-08-29,-0.11260435348834841
2007-08-30,-0.09929225897769012
2007-08-31,-0.0870421676114248
2007-09-03,-0.08967003156995956
2007-09-04,-0.09921578228724903
2007-09-05,-0.10436819019656152
2007-09-06,-0.10024312520513479
2007-09-07,-0.09794192214510322
2007-09-10,-0.09686979116251904
2007-09-11,-0.08678981088757043
2007-09-12,-0.08592150448347624
2007-09-13,-0.09092023943289229
2007-09-14,-0.08897638976859679
2007-09-17,-0.09578179597217784
2007-09-19,-0.10584808871424456
2007-09-20,-0.11107371089226403
2007-09-21,-0.09419252936720446
2007-09-26,-0.07578866939268081
2007-09-27,-0.06813153248229509
2007-09-28,-0.06646757559267336
2007-09-29,-0.05626888102026295
2007-10-01,-0.060734267457298485
2007-10-02,-0.06313245576568949
2007-10-03,-0.0671884739487103
2007-10-04,-0.06991611300563128
2007-10-05,-0.0702717164189055
2007-10-08,-0.07702913023341229
2007-10-09,-0.085234829765657
2007-10-11,-0.08351578098073142
2007-10-12,-0.09857506300555607
2007-10-15,-0.10833857124163215
2007-10-16,-0.10732375208974643
2007-10-17,-0.10685322770480277
2007-10-18,-0.10542328740527684
2007-10-19,-0.11053442251142187
2007-10-22,-0.13346784877334816
2007-10-23,-0.12525774480059348
2007-10-24,-0.1337882096839943
2007-10-25,-0.1325733694365916
2007-10-26,-0.1304846437955144
2007-10-29,-0.1258042630396502
2007-10-30,-0.13075129444876887
2007-10-31,-0.13503692682143242
2007-11-01,-0.15218308991007212
2007-11-02,-0.1732044014101194
2007-11-05,-0.17231976413723193
2007-11-06,-0.1691788492614127
2007-11-07,-0.17063759658164068
2007-11-08,-0.20896165801053268
2007-11-09,-0.21047610485136115
2007-11-12,-0.2394763228053961
2007-11-13,-0.2338879961351471
2007-11-14,-0.21058336125016275
2007-11-15,-0.21542593292702328
2007-11-16,-0.22050706603736947
2007-11-19,-0.22503385346764881
2007-11-20,-0.22473557831278623
2007-11-21,-0.23377049768828406
2007-11-22,-0.23804774161895959
2007-11-23,-0.2527254207736269
2007-11-26,-0.24700938531703853
2007-11-27,-0.2599524222549462
2007-11-28,-0.269527328293215
2007-11-29,-0.26078800598480467
2007-11-30,-0.24219340165932512
2007-12-03,-0.24041997959337869
2007-12-04,-0.233192993775985
2007-12-05,-0.23084911574328004
2007-12-06,-0.23347425176373615
2007-12-07,-0.23087171033011034
2007-12-10,-0.240027720270923
2007-12-11,-0.24027534894732694
2007-12-12,-0.24860109360856064
2007-12-13,-0.27194965777819435
2007-12-14,-0.28170628854737334
2007-12-17,-0.30977978314890264
2007-12-18,-0.3164087132120723
2007-12-19,-0.29692713545841387
2007-12-20,-0.3111764880953247
2007-12-21,-0.3115489086820423
2007-12-24,-0.2954976949728304
2007-12-25,-0.2899567392303516
2007-12-26,-0.2916266070455643
2007-12-27,-0.28106238548592677
2007-12-28,-0.2762710516149315
2007-12-31,-0.2645273408247599
2008-01-02,-0.27510734970998596
2008-01-03,-0.2780514392896687
2008-01-04,-0.2710651058315522
2008-01-07,-0.28772441952019656
2008-01-08,-0.280639681053384
2008-01-09,-0.27945819948085104
2008-01-10,-0.27611637998171
2008-01-11,-0.277502896103308
2008-01-14,-0.2689772862085198
2008-01-15,-0.2583261979687068
2008-01-16,-0.2763887000750257
2008-01-17,-0.29262941910697815
2008-01-18,-0.289221291296044
2008-01-21,-0.29029354928610507
2008-01-22,-0.3255944283561717
2008-01-23,-0.33966589641024014
2008-01-24,-0.33686200437607794
2008-01-25,-0.326904185620832
2008-01-28,-0.34477217370983393
2008-01-29,-0.3503398029294441
2008-01-30,-0.3479453406809364
2008-01-31,-0.34795008613976286
2008-02-01,-0.3349305589119276
2008-02-12,-0.3282675890773681
2008-02-13,-0.3304908042462307
2008-02-14,-0.3151915566354425
2008-02-15,-0.31818979486906107
2008-02-18,-0.31523510548397593
2008-02-19,-0.3022091878696619
2008-02-20,-0.31407266979047455
2008-02-21,-0.30747014013537266
2008-02-22,-0.3097693873414993
2008-02-25,-0.29575817214825517
2008-02-26,-0.2869329861317248
2008-02-27,-0.2729938099211787
2008-02-29,-0.27195201118684276
2008-03-03,-0.27133307360177694
2008-03-04,-0.2558594583969527
2008-03-05,-0.24608743999748828
2008-03-06,-0.2520281744313072
2008-03-07,-0.25933693724234563
2008-03-10,-0.2786849940234256
2008-03-11,-0.2683473264342251
2008-03-12,-0.2659781883003183
2008-03-13,-0.27563752251889295
2008-03-14,-0.2697795461272462
2008-03-17,-0.26975530373034196
2008-03-18,-0.2554288679576917
2008-03-19,-0.25525033614740567
2008-03-20,-0.24174489831415968
2008-03-21,-0.2291889726036861
