trade_index,return
5940,0.016582818382448485
5941,0.0180541394335513
5942,0.006806311502709849
5943,0.09766139734373581
5944,0.02097737904063726
5945,0.09402728649768023
5946,-0.005849999999999112
5947,0.23237047383309686
5948,0.04676139867992193
5949,0.017240696446868455
5950,0.04478291139240511
5951,0.03502941008516038
5952,-0.09879082306999086
5953,0.04215434288077726
5954,0.09004041095890404
5955,0.17228256230554054
5956,0.010080953195695706
5957,0.10237131916223809
5958,0.12344317542686203
5959,-0.03766698950394041
5960,0.019520101080175014
5961,0.2877065314794739
5962,-0.07681706321723202
5963,0.14368587956806192
5964,0.28766622209849635
5965,0.07481343674298614
5966,0.06005116558071112
5967,0.06642420752635249
5968,-0.056033156959964116
5969,0.04428437046186708
5970,0.05358326160792117
5971,0.13254273540399822
5972,0.06668086419753085
5973,0.8479889632748031
5974,-0.005849999999999778
5975,-0.0565156021870221
5976,0.011221371075932261
5977,0.049559296585766875
5978,0.04399188746443241
5979,0.007792634221357808
5980,0.17387697374464808
5981,-0.018510141004098292
5982,0.1722583591736341
5983,0.032270176643937186
5984,0.14212804737146137
5985,0.21371654313458724
5986,-0.008430082729956247
5987,-0.040709378821227694
5988,0.2154009088449639
5989,0.1108177003564398
5990,0.12186302762509728
5991,0.09613799587598838
5992,-0.03352599272582588
5993,0.08010030179834517
5994,0.044997816273558165
5995,0.1266596575178666
5996,0.4416447393645294
5997,0.26176491241203814
5998,0.02610054446818735
5999,0.11601124520415297
6000,0.11292024884538478
6001,0.0790642636953315
6002,0.20105059393560457
6003,0.02824379676426583
6004,0.11845554152609118
6005,0.06132403121845188
6006,0.06556466895902892
6007,0.09817772858371655
6008,0.15363837738292055
6009,0.10816329095637091
6010,0.09604351659517375
6011,0.0195443824547902
6012,0.09998801143979476
6013,0.022933214517173586
6014,-0.005850000000000222
6015,0.040219975896354086
6016,0.06448817228900595
6017,0.04701276885792174
6018,0.14660524526750054
6019,0.045088319352019644
6020,-0.005849999999999556
6021,0.007771341777559914
6022,0.01853836150343371
6023,0.03942154539735756
6024,0.004250079818259777
6025,0.07010714641641037
6026,0.05619374102441412
6027,0.11544978059154477
6028,0.3274818535552414
6029,0.04630320770120413
6030,0.19582988924977376
6031,0.983563738509888
6032,0.3039420361115587
6033,0.3567366962853272
6034,-0.01671944083671293
6035,-0.11172146045563834
6036,0.9323232681053918
6037,0.09262304983748705
6038,0.3484465887027298
6039,0.3102208711558384
6040,0.3376614503816805
6041,-0.1037915392352917
6042,0.0758687203496863
6043,-0.09186008332104444
6044,0.017250696247523314
6045,0.3658222098577112
6046,0.1920893828095717
6047,2.0186058360190033
6048,0.27657868824477394
6049,-0.024031818181818407
6050,-0.10923701298701304
6051,0.2962344551925348
6052,0.025562860483690743
6053,0.0809397827014592
6054,-0.061961960627450054
6055,0.09193827853251925
6056,0.04050445207885436
6057,0.11377090163934435
6058,0.6068171008963744
6059,0.2882618465653465
6060,0.16634524538214027
6061,0.058503029648475556
6062,-0.04079381866991381
6063,0.012748373211062838
6064,-0.07229579524884354
6065,0.18794408452373804
6066,0.09414936118972052
6067,0.5123290361832037
6068,-0.0391864379041482
6069,0.05686246879828851
6070,-0.027823763874873706
6071,0.029139122027388577
6072,0.3255243218806517
6073,0.21636898405851937
6074,0.15878402941571226
6075,0.44463172488895986
6076,0.1822385678603972
6077,0.09473577804018952
6078,0.7407243842727219
6079,0.07009946868278262
6080,0.2034532093792162
6081,0.10573461871125835
6082,0.23224617814276685
6083,0.6512945222577305
6084,0.222800860260176
6085,0.20072790791218834
6086,0.12825756866554774
6087,0.14772827892511967
6088,0.04951533475167915
6089,0.16761861441103446
6090,0.21442154923007242
6091,0.005713185576195511
6092,0.043397187026469684
6093,0.11805690980704066
6094,0.0657590687637092
6095,-0.00015436539739286433
6096,0.1804826796759608
6097,-0.0017815968060504788
6098,0.07309726518314776
6099,0.059269487158680655
6100,0.12709381693542468
6101,0.06388546901658122
6102,0.4003445979768482
6103,0.5092150536407217
6104,0.029664756055953003
6105,0.21042978219837352
6106,0.020814959965506
6107,-0.00401344514630595
6108,0.1112048084990588
6109,-0.11864756288248478
6110,0.11695345540460712
6111,-0.05067431149097832
6112,0.06491953439797395
6113,0.046792362917080464
6114,-0.0754477011494251
6115,-0.09356433154979248
6116,0.057836827442912984
6117,0.05607486862335644
6118,0.08569729152831708
6119,0.05603062637113201
6120,0.07295457423762709
6121,0.10953534267038924
6122,0.24631728206774697
6123,-0.054487321044809335
6124,-0.21656087404102306
6125,-0.1327763242279781
6126,-0.1012720377891577
6127,0.07566592265797735
6128,-0.06281186494362098
6129,-0.002981731219313089
6130,0.035945382646659495
6131,0.010538379500047677
6132,-0.040328249213728774
6133,-0.1033315830049678
6134,-0.008109758262833756
6135,-0.11083394127093392
6136,0.45040257944696716
6137,0.7682269866988453
6138,-0.014498698420214985
6139,0.0972326523223336
6140,-0.0534575772956418
6141,-0.11339039113373149
6142,-0.16355465771519748
6143,-0.06157286691654305
6144,-0.045292107853429055
6145,-0.14496145374067734
6146,-0.1398006463684088
6147,0.251956965263643
6148,-0.11696243562845686
6149,-0.20481640826873368
6150,-0.15247261064232862
6151,-0.08443083462208432
6152,0.10208700650947157
6153,-0.15280030554594734
6154,0.09775414807993012
6155,-0.15550519374091618
6156,-0.10301382766593857
6157,-0.004436392403481904
6158,-0.03106101578633722
6159,-0.08246507880164754
6160,-0.1401530880054613
6161,-0.13312212153518152
6162,-0.21761767053953926
6163,-0.09607570570751821
6164,-0.04297486294908046
6165,-0.17775040506472514
6166,-0.0971377574204073
6167,0.06107500272123646
6168,0.11994590698539044
6169,-0.12023377864610817
6170,-0.1558506459697949
6171,-0.12254320870975897
6172,-0.11009362146553912
6173,-0.1690574503566111
6174,-0.09468318748459546
6175,0.14878067442062318
6176,-0.08884549829631593
6177,-0.09009698874222459
6178,-0.04891026570424071
6179,-0.061490403677417406
6180,-0.018713426858975455
6181,-0.129079434006622
6182,-0.02569500099723607
6183,-0.11631234584765558
6184,-0.031393716245803206
6185,-0.06576889257982353
6186,-0.07914622789012847
6187,-0.11286125021353431
6188,-0.17849257161640406
6189,-0.15551813497837416
6190,-0.11653465707640963
6191,-0.19584890201245417
6192,-0.06490928327986131
6193,0.07381469087491123
6194,-0.11590774496963928
6195,-0.15339015365338113
6196,-0.18402862585304433
6197,-0.18019136570809577
6198,-0.19960010748989607
6199,0.0840953916206796
6200,-0.22222300924803937
6201,-0.038588300365290686
6202,-0.17478948768716737
6203,0.09414945015217059
6204,-0.20481822980918682
6205,-0.04613509451502993
6206,0.04632535641172222
6207,-0.016118544768623046
6208,-0.013544797551789368
6209,-0.10600054274621672
6210,-0.15019442211580833
6211,0.052975677686780374
6212,0.02720944280395479
6213,-0.07467630390704737
6214,-0.16232558122168592
6215,-0.16310289149763466
6216,-0.07618348844423738
6217,-0.014325492227046023
6218,-0.08132600392517807
6219,0.8310631573644965
6220,0.13847867395559357
6221,-0.18189541269704054
6222,-0.12128286412369647
6223,-0.11658701439713968
6224,-0.23095737638554567
6225,-0.1145445657476709
6226,-0.20584661948976854
6227,0.024169805317938577
6228,0.1743636064621005
6229,-0.14984944217060478
6230,-0.12594807304534636
6231,-0.09370632634853336
6232,-0.00019408894235470927
6233,-0.058481374709931734
6234,-0.06313774612733211
6235,-0.18541440174643106
6236,-0.017440781036194154
6237,-0.08107856784084898
6238,-0.033915296874195124
6239,0.14878640034094506
6240,0.051924258023155055
6241,-0.003418585709962319
6242,-0.09910531332881377
6243,-0.10398624327258808
6244,-0.054544211188833215
6245,-0.06871305547487626
6246,-0.2614894176963459
6247,-0.23661923076923083
6248,0.06211127727949396
6249,0.11980588706667551
6250,-0.08498825226561534
6251,-0.10239956993425246
6252,-0.07772971843565878
6253,-0.23267877794265443
6254,-0.047641044776118614
6255,-0.03465675998634341
6256,-0.23661797123423597
6257,-0.11236700135654985
6258,-0.20863642689203818
6259,0.31740610209391773
6260,-0.11223136921164954
6261,-0.191039294133962
6262,-0.16162350252309252
6263,-0.10298193932989673
6264,-0.2490657227711933
6265,-0.07415680776601895
6266,-0.1402021980614949
6267,-0.20462572341943994
6268,0.19749205758002844
6269,-0.23048622184051068
6270,0.43813438987245334
6271,-0.2489534069768374
6272,-0.3026261222104286
6273,-0.09751827997676808
6274,-0.05038084210686387
6275,-0.2845027815415587
6276,-0.18297216709132344
6277,-0.14655436340953895
6278,-0.14498106457716528
6279,-0.06548210497011828
6280,-0.18152655805725845
6281,-0.13554040931612307
6282,0.04087922783075295
6283,0.03272366223561143
6284,-0.15165208438575903
6285,0.542222541693247
6286,-0.14659416049649662
6287,-0.07333542584956641
6288,0.09963775029094903
6289,-0.12049885034904538
6290,-0.12857774472075287
6291,-0.20722834100337736
6292,-0.10178436923987898
6293,-0.1368408818701082
6294,-0.08425871574777098
6295,-0.033066714194949866
6296,-0.0020524480450859533
6297,-0.06446900800367236
6298,-0.13629197980466853
6299,-0.16714233093566996
6300,0.22492156467125848
6301,-0.030570720720721065
6302,0.003330410692087637
6303,-0.11696352337118175
6304,0.02097246291967139
6305,-0.08804780622577389
6306,-0.009014050819523979
6307,-0.05272277051129646
6308,-0.024847560275545664
6309,-0.047511807580174904
6310,-0.05178263958822835
6311,0.016888561730779596
6312,-0.0005429927955787677
6313,0.06869689592958074
6314,0.041316872549546434
6315,0.012564030243087297
6316,0.010876439381539614
6317,-0.059970294105829304
6318,0.09861652065081351
6319,-0.2691416965509408
6320,-0.05112249532737998
6321,0.006764219873972265
6322,0.056650693773796855
6323,-0.03294149998324778
6324,0.06710761144970169
6325,-0.04063321001313889
6326,0.01572829839704051
6327,-0.035127002897379
6328,0.02060157076611571
6329,0.026832888906165222
6330,-0.014400786230344
6331,0.0032356100157126194
6332,0.04678794905650032
6333,-0.03706363848290115
6334,0.022448227817888713
6335,0.0367021922742067
6336,-0.011722346216657444
6337,-0.005850000000000333
6338,0.062108076880258115
6339,0.031181800121601013
6340,-0.017253104992258607
6341,-0.03760223359641566
6342,0.1043495395241746
6343,0.08171324316425856
6344,-0.0008990017898701025
6345,-0.040507044500308044
6346,-0.04565702396195379
6347,-0.025170071088688826
6348,0.15580553641757025
6349,-0.13761200143300742
6350,0.006647944417036777
6351,0.00047911392405044443
6352,-0.16916628179816948
6353,0.08789837332778062
6354,0.07827501631214963
6355,0.024570512602632235
6356,-0.02339653979616294
6357,-0.03197670543502582
6358,-0.010996294497554217
6359,0.014444490177574567
6360,-0.03526072015200308
6361,0.00967937409490851
6362,-0.04908701132559399
6363,-0.00730586736607084
6364,0.037430518840817405
6365,-0.05172134098749424
6366,-0.23897751292360733
6367,-0.011018808494224187
6368,-0.07869209257110164
6369,0.002886340763710659
6370,-0.17955984778825637
6371,0.04923339821689012
6372,-0.04527927465243473
6373,-0.015909752505847786
6374,-0.025449352336484352
6375,-0.12881359878078677
6376,-0.005849999999999778
6377,0.04970814712879625
6378,0.0017940508197590516
6379,-0.01986494927923108
6380,0.0067797239083608124
6381,-0.020569983414103408
6382,-0.03877569789997446
6383,0.010366833747465075
6384,-0.005850000000000444
6385,-0.11241618660462559
6386,-0.04253247816812276
6387,-0.010522959011568501
6388,-0.022587617829609916
6389,-0.06602794176026892
6390,-0.09151344256539949
6391,-0.046390540540541016
6392,-0.01072585095943155
6393,-0.017302310591460014
6394,-0.09039993999199879
6395,0.01596636030812029
6396,0.010187088724365488
6397,-0.018840034821958482
6398,-0.04008295848252228
6399,-0.005850000000000444
6400,-0.01932990396106735
6401,-0.04786499200564807
6402,0.0029419616350771166
6403,0.05656709128081618
6404,0.015474463808708452
6405,-0.08301317139408569
6406,0.08823338640087587
6407,-0.17839237017862328
6408,-0.012185495730232844
6409,-0.008432564647067965
6410,-0.007153087230831057
6411,-0.13945936657330235
6412,-0.14999322134207435
6413,-0.09156397202520782
6414,-0.0987075404999168
6415,-0.008465929548629993
6416,-0.06608927419441889
6417,0.08155153060269806
6418,0.02577588986171322
6419,0.054531292320108136
6420,-0.11140527093259554
6421,-0.15276242229250722
6422,-0.025583579278001454
6423,0.0025530595755377744
6424,-0.0916708356510204
6425,-0.1167519505336405
6426,-0.21637258435011927
6427,-0.17781420510369347
6428,-0.05384729152560017
6429,0.00037623519546006127
6430,-0.0763469764802812
6431,0.06473823529411761
6432,0.024921836950767242
6433,0.0010740783393662573
6434,-0.033153831771456234
6435,-0.04093703419863124
6436,-0.05021258808456062
6437,0.028050364520048634
6438,-0.013049970039136195
6439,0.008433551749491917
6440,-0.12663006649072947
6441,0.07989586492408475
6442,-0.005849999999999778
6443,-0.08479667751844376
6444,0.006301593092226243
6445,-0.019946040240977656
6446,0.08384830030539349
6447,-0.015415840763474999
6448,0.06806258359091268
6449,0.0038269335040287617
6450,0.02641296331207257
6451,-0.13676224613382257
6452,0.010406002519090317
6453,-0.10188999545013853
6454,-0.028927638662618136
6455,0.037678498649035184
6456,-0.015081031252661005
6457,-0.10462031716077179
6458,0.10952767512360485
6459,0.3158499718547706
6460,0.23172309239646985
6461,0.030487505309523624
6462,0.02441096238809828
6463,0.06020603685823235
6464,0.1265423413709729
6465,0.24798662514623981
6466,0.18746487569937056
6467,0.14767496592739474
6468,0.4647497089228644
6469,-0.030848559387294004
6470,0.17342646847515977
6471,0.042772096924109125
6472,0.2681934590153342
6473,-0.005849999999999778
6474,0.06882915621773135
6475,0.2914470378760238
6476,-0.11884582760149641
6477,0.28694267596867007
6478,0.19486695415319902
6479,0.028062625460690518
6480,0.009532509119001852
6481,-0.00226607645703556
6482,0.08448054344891522
6483,0.06694566345691445
6484,-0.11345971552863852
6485,0.07923745229342773
6486,0.10893899838615519
6487,0.004427761602516033
6488,0.022356260238943906
6489,0.21129263252029387
6490,0.05372486143484214
6491,0.0396734415825827
6492,0.07251779247463709
6493,-0.06719622925107825
6494,0.428635057833178
6495,-0.0025921154075761793
6496,0.5113911003236252
6497,0.3894022320259326
6498,0.09378755214638791
6499,0.009532608656540507
6500,-0.00761267490459725
6501,0.03997792563276827
6502,0.10875193855512623
6503,0.4601371794871797
6504,0.38022609792737627
6505,0.12765177965800803
6506,0.15607577112117368
6507,0.05002323706782632
6508,0.08255440656362202
6509,0.041151112730578275
6510,0.07774953482209969
6511,-0.03615609280056629
6512,0.09078269442353316
6513,0.048204377196967484
6514,0.03118662136227415
6515,0.3345744432220835
6516,0.26469568846491776
6517,0.07271723896251049
6518,0.010343560678224194
6519,0.08722481082128332
6520,0.22203035595280043
6521,0.24680324956518654
6522,0.011757263929750204
6523,0.02930673559027044
6524,0.1152446603073002
6525,0.305112096533506
6526,0.2468151200996546
6527,0.1306168469148469
6528,0.10822436246836643
6529,0.5051075911606967
6530,0.12164579023334045
6531,0.26664023439410267
6532,0.08220044364114355
6533,0.1984967458561581
6534,0.2693182849824277
6535,0.122591582824389
6536,0.1902896512959739
6537,-0.0003097692735144269
6538,0.09643912570628034
6539,0.05380792799046032
6540,0.038546604248750914
6541,0.0489235278951762
6542,0.07349407890844785
6543,0.08389229673042932
6544,0.054360650447874324
6545,0.18672416022535546
6546,0.06694210417446457
6547,0.051265772010901454
6548,-0.08228158155676744
6549,0.15940958917769046
6550,-0.0163152324164517
6551,0.08180800585945626
6552,0.06679032732387248
6553,0.13414994932128557
6554,0.0027443294083119513
6555,0.07980417914070727
6556,0.028407652489050996
6557,0.02911524570402815
6558,0.12491923076923098
6559,-0.12747096932498211
6560,0.18442566611554204
6561,0.08035175022047326
6562,0.14289646469488596
6563,-0.013541519868905928
6564,0.12082590260828997
6565,0.15272861759880133
6566,0.5035855459877944
6567,0.3055258105441213
6568,0.28813351366450524
6569,0.0002145867542421515
6570,0.29871730271914154
6571,0.07355183472282624
6572,0.08223252249615944
6573,-0.01609292338570132
6574,-0.03382240487226438
6575,0.05221626646440027
6576,0.29415369863520324
6577,0.08174497681560346
6578,0.040252301556232294
6579,0.02192075151434505
6580,0.11144890367854611
6581,-0.020164613235718585
6582,0.1523281561305291
6583,-0.02910324394264494
6584,0.17008403203348413
6585,0.04303103943523614
6586,0.6391181831628904
6587,0.11993463563911079
6588,0.03016567741252021
6589,-0.01878237011428627
6590,0.0767654973365809
6591,0.0537842219860575
6592,0.03375663876644932
6593,0.1270573160702634
6594,0.23847655915122537
6595,0.03889482061647311
6596,0.02089110719068601
6597,0.239662755361317
6598,0.0630077394138472
6599,0.0009761035355017262
6600,0.0492657403184912
6601,0.21154525738866528
6602,-0.14338581661891067
6603,0.08938115315021723
6604,0.41904782213525726
6605,0.2226508826617092
6606,0.01817979987339893
6607,0.22591036109971255
6608,0.09525404057319266
6609,0.17628095917135847
6610,0.10003467092351905
6611,0.04927705736519541
6612,0.047728688727440315
6613,0.13985334110660644
6614,0.1802984189832252
6615,0.24676261378034262
6616,0.033141204525746336
6617,0.029860116352976942
6618,0.1540428833803348
6619,-0.01009249656900766
6620,0.09729756864646379
6621,0.02237501073745887
6622,0.21423796337851156
6623,-0.02893210715489167
6624,-0.16034750606632506
6625,0.0792379418231023
6626,0.04569866559536231
6627,-0.01671531842452787
6628,0.0051998451264249285
6629,0.745209888866022
6630,-0.16374955771898145
6631,-0.028230643329412584
6632,0.037341113693761495
6633,-0.08897991808033633
6634,0.36698117190738444
6635,0.059998679276726766
6636,0.44366542338151416
6637,0.14169770540924112
6638,0.05644246308169922
6639,0.06149656916013292
6640,-0.011047625378889016
6641,-0.06753480106142361
6642,-0.1001512412259694
6643,-0.031489102358661515
6644,-0.04013582849091344
6645,0.07340335967565949
6646,-0.031199178894901956
6647,-0.0380315296533694
6648,-0.053209911939733436
6649,0.13125358484521935
6650,-0.1028639636778692
6651,-0.10920660288638916
6652,-0.05607809007747742
6653,0.004288310091795333
6654,-0.11066053269949326
6655,-0.028211828412857052
6656,-0.1747244412840315
6657,-0.12550763577989107
6658,0.04939891025514167
6659,0.028934973858382087
6660,-0.041689894715345545
6661,0.011016012354322723
6662,-0.0027430581613504318
6663,0.1265069847035495
6664,-0.03897648984070521
6665,-0.07182742494799542
6666,-0.06743052517626157
6667,0.07397096232748947
6668,0.37890924464144693
6669,-0.08083759168367065
6670,-0.019774992910483322
6671,0.019282396327720133
6672,0.5806969214296384
6673,-0.008312418494272868
6674,-0.06516943869003675
6675,-0.041995731167619656
6676,-0.00010545031665096846
6677,-0.15771320032945554
6678,0.07559247302507956
6679,-0.01648639613872025
6680,-0.14409957015962846
6681,-0.0664907451997807
6682,0.1853273440241893
6683,0.004750019793301385
6684,0.004039052623887062
6685,0.10963571046711053
6686,0.25277043742228045
6687,-0.07164492003762933
6688,-0.09090016546724787
6689,-0.029837327449649263
6690,0.16932273503610076
6691,0.04008815513626853
6692,0.1504031471212163
6693,0.12731306101072995
6694,-0.02706157254237127
6695,-0.15617729362033936
6696,0.05741185363140557
6697,-0.015970363251970078
6698,-0.06230012918656489
6699,-0.38741139395589486
6700,0.0018976318559237532
6701,-0.15154606726067063
6702,0.05021164742611597
6703,0.11338897652713155
6704,-0.01814405823386931
6705,0.08854997428231605
6706,0.24568262480842243
6707,-0.027438101840181337
6708,0.03980962639822185
6709,-0.04875917945960238
6710,0.01381182834369046
6711,0.01932438331906119
6712,-0.10307071390979648
6713,-0.053293034349437086
6714,0.11915084721064474
6715,-0.06934429818386621
6716,0.0507525774027703
6717,1.107459270343125
6718,1.300426121959575
6719,0.038102404608142314
6720,0.029865389385508225
6721,-0.1803480576990427
6722,-0.038576882083470966
6723,-0.0884191076426206
6724,-0.03084987936749992
6725,0.17339561438721876
6726,0.5767137855312133
6727,0.48604547206165616
6728,-0.27667966974993863
6729,-0.11391355663233614
6730,-0.06973121103040424
6731,0.1665634116527838
6732,0.006407031165164633
6733,-0.13447337497722364
6734,-0.015994755882156132
6735,-0.017420784156213488
6736,0.10895802722791971
6737,0.01665895528395236
6738,-0.020681657359223313
6739,0.05879076952868214
6740,0.019088169826875803
6741,0.029924413620105474
6742,0.04298950966192119
6743,-0.11372562125653106
6744,-0.17373643998188745
6745,-0.11135569706568114
6746,-0.176679764963365
6747,-0.05535475744813643
6748,-0.05523384206899349
6749,-0.11886522148110155
6750,-0.14748548505149614
6751,0.24680453884487755
6752,-0.12551423086273225
6753,-0.005849999999999778
6754,-0.09022964645630292
6755,0.01139221436528217
6756,-0.08963079454840626
6757,0.07859350015595802
6758,-0.0992445673764255
6759,-0.20152827130852355
6760,-0.21921570863782477
6761,-0.21750485587471288
6762,-0.20357222719987286
6763,-0.05989888772072358
6764,-0.1018956627540799
6765,-0.09439636401898442
6766,-0.09844301309052082
6767,-0.09966447824750889
6768,-0.07959479610773944
6769,-0.09285716934487052
6770,-0.11734454669393256
6771,-0.15794534463471274
6772,-0.15913256291526542
6773,-0.013744763614906265
6774,-0.23295803689064518
6775,-0.16299219574678234
6776,-0.08355289813154441
6777,-0.06126156728547447
6778,-0.07300686274509748
6779,-0.012300370655626926
6780,-0.011860205082916277
6781,-0.07402639234678242
6782,-0.012802265165088512
6783,-0.13084719877911552
6784,-0.044627965302533636
6785,-0.10034032959635429
6786,0.023352019212790644
6787,0.5575408477119285
6788,-0.23563123309404163
6789,0.04900229894528731
6790,-0.0026496301505439584
6791,-0.013542343295118588
6792,-0.13712415826151378
6793,0.24085632702272056
6794,0.13063642974119297
6795,-0.1388020323343245
6796,0.08562250752291213
6797,-0.11237951292526925
6798,-0.2680337777730257
6799,-0.007994628376114511
6800,-0.021716544354975807
6801,-0.02236136265817332
6802,-0.07277823414419259
6803,-0.07251869337873161
6804,-0.11638576288250456
6805,-0.15763494266820197
6806,-0.06362108417446485
6807,-0.06027271253359532
6808,-0.21750626991895047
6809,-0.16835046992834532
6810,-0.18049366286055066
6811,-0.02343084906814605
6812,-0.08017496284984503
6813,-0.03251630824854588
6814,-0.07095827295635036
6815,-0.07755201163520363
6816,-0.05516110897003532
6817,-0.29826962760896025
6818,-0.15313505863760132
6819,-0.10363038980649307
6820,-0.21088400685101524
6821,0.03530079156366663
6822,0.15327239698481834
6823,-0.15668245039452408
6824,-0.029373927000068443
6825,-0.1612752199413495
6826,-0.07616418506003285
6827,-0.030397296508852787
6828,-0.10803455991299736
6829,-0.07892349219930482
6830,-0.17040714908489016
6831,-0.035100379276609896
6832,-0.16736514134532574
6833,-0.05763871817875974
6834,0.09085369043353654
6835,-0.03759975209591657
6836,0.17490117370892047
6837,-0.0314435440087961
6838,-0.015418880937265712
6839,-0.22120831802059757
6840,0.02621941784868889
6841,-0.09208069850277577
6842,-0.12080896245603122
6843,-0.14335050308334193
6844,-0.22511595491347822
6845,0.03164992196620244
6846,-0.1833407408185038
6847,-0.1346128233326269
6848,-0.18041156686206558
6849,-0.024628043823818977
6850,-0.3347386285840719
6851,-0.14066157720803793
6852,-0.18386097717305103
6853,-0.11198306901251363
6854,-0.2082688605983722
6855,-0.06194377142073735
6856,-0.1024842612380754
6857,0.024975070587560568
6858,-0.02761811081947316
6859,-0.0824229854408378
6860,0.017082440991029204
6861,-0.19251670917980943
6862,-0.29886354830843387
6863,-0.16343413408801707
6864,-0.1498817822109085
6865,-0.14522683845565107
6866,-0.19875685311080302
6867,-0.12241554893571759
6868,-0.12767309181697736
6869,0.03362368421052655
6870,-0.10804024374782083
6871,-0.2651085525939212
6872,0.2704139636304962
6873,-0.239299228887597
6874,-0.04662237072289841
6875,-0.0811137281887132
6876,-0.11934401252689807
6877,-0.035258200853044076
6878,-0.07630472613085325
6879,0.07626627089295836
6880,0.024667356869853354
6881,-0.1262855531272544
6882,-0.002608365365879362
6883,0.09841393367634312
6884,-0.043585354105047915
6885,0.10875637671747275
6886,-0.016266925022941782
6887,0.038286493820557065
6888,-0.05469890111729223
6889,-0.04221067884834393
6890,0.020818743065154213
6891,0.04513062429106931
6892,0.0751601245518664
6893,-0.002877570322156054
6894,-0.04256773797293043
6895,-0.05969252869693995
6896,-0.04348346753019459
6897,0.011575480362878386
6898,0.007785764581843013
6899,-0.019100595981046496
6900,0.03271257063441126
6901,0.03892297416503978
6902,-0.1027361700566115
6903,0.0035646388077562813
6904,0.007976632990246334
6905,-0.0441656256417464
6906,-0.00679551086114858
6907,0.009871376344742132
6908,0.05810273621113473
6909,-0.10913718398189175
6910,0.009166120575209068
6911,-0.024943225659522426
6912,0.18089454618206782
6913,0.07993073875507507
6914,0.011102419830362774
6915,0.13624837744059395
6916,-0.04584978311084118
6917,0.08259900225920037
6918,-0.002441826845420581
6919,0.24884399717902272
6920,-0.02650960141000955
6921,0.07500633573150729
6922,-0.28255808104087643
6923,-0.04069545082904311
6924,-0.03754024065307957
6925,-0.015139495990995601
6926,-0.05972328782811807
6927,-0.011374861878452804
6928,-0.17792601977240283
6929,-0.16074249042967978
6930,0.09606269186773399
6931,-0.009297108285286383
6932,-0.04503739858915654
6933,-0.2388407977375174
6934,-0.036917663194165874
6935,0.01824079553160365
6936,-0.007040261939431836
6937,-0.18030997458703954
6938,0.14152733552109256
6939,0.03221296655465613
6940,0.02125904018178151
6941,-0.00876550358647974
6942,0.0035242053309289196
6943,-0.1708033231992719
6944,-0.07831426256354278
6945,-0.04491119587353518
6946,-0.04678665926113477
6947,-0.0859764009006707
6948,-0.04330507583485075
6949,-0.013413518872080622
6950,-0.14177233009708765
6951,0.2486078167766862
6952,-0.013066723928688108
6953,-0.008855639796021754
6954,-0.03315378987453952
6955,-0.2221622074890531
6956,-0.09251043770438759
6957,0.02300718716080055
6958,-0.01120506597608626
6959,0.22491705651797025
6960,0.03084169783444537
6961,0.0005152066917487813
6962,-0.061695148436628024
6963,-0.1449012652170125
6964,0.037453697010509844
6965,0.09414913469359466
6966,-0.061990501230426466
6967,-0.008695043462299858
6968,-0.0696765856329573
6969,0.040267086949184926
6970,0.005823151750972499
6971,-0.04980393166637318
6972,0.1165689254344592
6973,-0.07567990152193392
6974,0.034156495519568474
6975,0.0219397124787323
6976,-0.08729548239476591
6977,-0.06840880615303822
6978,-0.0016938264973672462
6979,-0.005849999999999334
6980,0.006789068232155104
6981,-0.003902391799543859
6982,0.004050324784410497
6983,-0.009678711411577924
6984,-3.663036565146934e-05
6985,-0.009851663893510755
6986,1.7034074641333856
6987,0.06291838311446186
6988,0.34863185479985315
6989,-0.012144799683229547
6990,-0.013067786420837925
6991,0.15620643735196751
6992,0.2700639216841768
6993,0.06173050717755925
6994,0.14452272176053085
6995,-0.04495662217357219
6996,0.003563824346944155
6997,0.26099144534366847
6998,0.3322196688289908
6999,0.10395047807210091
7000,-0.04630257118344192
7001,-0.009408458170507485
7002,0.17010337617618335
7003,0.6870578071939869
7004,0.23739776458976306
7005,0.08730086432687302
7006,-0.011206594025787477
7007,0.021580110284687672
7008,-0.014359131347097744
7009,0.12715684174069422
7010,0.09705154197673495
7011,0.08536852071149305
7012,-0.027137212808424824
7013,0.19538835709870597
7014,0.07805088614763046
7015,0.016705111357310367
7016,0.16630762625218912
7017,0.0727876001705642
7018,0.13773618437168303
7019,0.00014971757931050381
7020,0.026407269712365757
7021,-0.027908472838269447
7022,0.02778727068865008
7023,0.09449426623255243
7024,0.42329250817761876
7025,0.10900879879538662
7026,0.17907799916671677
7027,0.058591453566621564
7028,-0.07664815579905458
7029,-0.017038219515927745
7030,-0.09611754478292688
7031,-0.10942926015716047
7032,-0.038239752171004705
7033,0.006808227848101777
7034,0.08567600748567807
7035,-0.018144576647350343
7036,0.07153283627510655
7037,0.24860801512515962
7038,-0.021300572088750445
7039,-0.010060020535290405
7040,-0.03505581939556721
7041,0.05163876992185092
7042,0.08961177124032828
7043,-0.07553795926039873
7044,0.07560722472370042
7045,-0.07096932058042037
7046,0.2944860061092024
7047,0.229120971595992
7048,-0.0972444639459784
7049,0.5560145852132584
7050,-0.00683822998894188
7051,0.07889756814104988
7052,0.03460118630882993
7053,-0.11442586195615133
7054,0.7526864637854541
7055,0.2408211559474495
7056,0.17687226991879115
7057,-0.03688505843071797
